	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSMUSG00000000001.4	4573.84669093013	0.0104969453270635	0.0562406493064957	0.186643387949846	0.851940245794827	0.953000339336456
ENSMUSG00000000028.15	251.73518350303	-0.124243265581024	0.133218105499793	-0.932630479279836	0.35101079078471	0.655215512928694
ENSMUSG00000000037.16	373.730474370685	-0.37965662627622	0.135136742530428	-2.80942561709844	0.00496299862150074	0.0324412858610552
ENSMUSG00000000049.11	49.0011107679296	-1.1133570330135	0.660968706623837	-1.68443229135675	0.0920981545566982	0.296873476890224
ENSMUSG00000000056.7	7103.37649574866	0.130951494035386	0.0637898386723559	2.0528582100355	0.0400863310511531	0.16535843217934
ENSMUSG00000000058.6	2123.87305661061	-0.123009261019408	0.0689352626904151	-1.78441709248047	0.0743559156940741	0.254728607325927
ENSMUSG00000000078.7	5749.92567357173	-0.0797292488156024	0.0815408269897891	-0.977783176341668	0.328181573494166	0.633672384657368
ENSMUSG00000000085.16	5633.76590621988	-0.015704799361002	0.0449785062396168	-0.349162314936312	0.726967456211329	0.904779903479646
ENSMUSG00000000088.7	15698.5017850034	0.108708578531969	0.054561819709009	1.99239283278559	0.0463279731206294	0.183024724449332
ENSMUSG00000000093.6	383.469671046324	0.25398717158308	0.166311479670522	1.52717763131115	0.126716846988856	0.36296342448092
ENSMUSG00000000094.12	46.4489146209991	0.152855696993638	0.339266793845025	0.450547179289999	0.652315943391485	0.870583951074793
ENSMUSG00000000120.6	525.317000062734	0.0477767473085804	0.102621888462078	0.465560983378662	0.641529776114472	0.865447439329793
ENSMUSG00000000125.5	2282.87081904109	-0.0797777351620026	0.07531056170283	-1.05931669288034	0.289455575149515	0.592387988684447
ENSMUSG00000000126.11	981.625808922705	-0.258554688442991	0.0889019814194515	-2.90831187690964	0.00363385736999077	0.0252375227978865
ENSMUSG00000000127.15	1931.47211457232	0.0499246049026697	0.0648013659484846	0.770425193542347	0.441047713627705	0.735216856579766
ENSMUSG00000000131.15	15606.3873934501	-0.051125094996863	0.043753282153542	-1.16848593935082	0.242610807613681	0.537304296605564
ENSMUSG00000000134.17	5246.03014707938	-0.0399633037432237	0.0449695064240945	-0.888675614233815	0.374177440438728	0.677200448745345
ENSMUSG00000000142.15	5249.1913003454	0.0904798756603558	0.0793642948226652	1.14005770305813	0.254262261923251	0.552791187136989
ENSMUSG00000000148.17	3574.87478116562	0.0355508702592572	0.0570186859867123	0.623495081376341	0.532959233484003	0.801217712073672
ENSMUSG00000000149.10	16446.4813024994	0.0830449592657557	0.0431913705961051	1.92272109265374	0.0545150864132144	0.205323283462181
ENSMUSG00000000154.16	43.6601749451016	-0.17384330537322	0.31698896731024	-0.548420681162313	0.583403079106202	0.833132838240251
ENSMUSG00000000157.16	18.1355559689165	-0.800145703487031	0.51743591873707	-1.54636675675702	0.122016017944103	NA
ENSMUSG00000000159.16	32.4730720759046	0.206245659076658	0.408362443547112	0.505055404422527	0.613519922464379	0.850350525543832
ENSMUSG00000000167.14	425.631958080814	-0.0154989923119647	0.116470433313592	-0.133072333218117	0.894136175413978	0.969018586800828
ENSMUSG00000000168.9	13042.8419261425	0.016825609185325	0.0420494431112203	0.400138692463096	0.689054367027499	0.88543201436628
ENSMUSG00000000171.5	8988.73882057467	0.10741166692577	0.0596303469175032	1.80129200110761	0.0716568679347713	0.24873592119233
ENSMUSG00000000182.9	95.1930843057703	-0.138312304542121	0.227369694308281	-0.608314599546366	0.542978839890681	0.809005376792953
ENSMUSG00000000183.6	32.0700819695845	-0.198648636628194	0.41750999767274	-0.475793724067661	0.634221341436503	0.861455908190686
ENSMUSG00000000184.12	3984.0523148302	0.037627842613919	0.0491423888066563	0.765690140989286	0.443860694696419	0.738182115270979
ENSMUSG00000000194.13	9035.25567378743	0.0257779480545979	0.0446324680077522	0.577560444341113	0.563560919080743	0.821667915293757
ENSMUSG00000000197.8	26817.4347773419	-0.00921959120200126	0.0362196858349483	-0.254546415560162	0.799073450190823	0.932722770712666
ENSMUSG00000000202.9	2226.62676842278	-0.125582729521795	0.0689667027208228	-1.82091827747882	0.0686192803954799	0.241235433147624
ENSMUSG00000000204.16	14.1196041651881	0.174984021555521	0.549313747513034	0.318550231716838	0.750067598008238	NA
ENSMUSG00000000214.11	6290.46125783	0.112392750991604	0.337993086120948	0.332529733911139	0.739489291427439	0.910270152826285
ENSMUSG00000000215.11	14.4638662427142	-0.372021220356486	0.588051234333874	-0.632634026825741	0.526972661255639	NA
ENSMUSG00000000216.8	13.5544343307377	-0.414064110133868	0.553671412446793	-0.747851705588392	0.454549610392672	NA
ENSMUSG00000000223.13	9946.83957742348	-0.0338694984656905	0.0441966084247193	-0.766337048766557	0.443475779141742	0.737885806879664
ENSMUSG00000000244.17	118.892440139068	-0.130217909738497	0.19406628215859	-0.670997085583797	0.502222386147955	0.779860640516033
ENSMUSG00000000247.11	1707.32870388286	0.193050778574586	0.0739978612780192	2.6088697056969	0.00908418238563481	0.0529070609241688
ENSMUSG00000000253.13	4110.74017034912	0.145347922914864	0.0521055607638286	2.78948965876523	0.00527911823365717	0.0341500423257694
ENSMUSG00000000263.15	2905.72982065316	0.221834343632591	0.109796831180607	2.02040752221429	0.0433411338111526	0.174272765403339
ENSMUSG00000000266.11	6826.05665127934	0.14751420011586	0.0600537464156268	2.45636965086119	0.0140348707817212	0.0747618713730793
ENSMUSG00000000275.16	1067.89842389051	0.239505210295022	0.10213977728184	2.34487695850502	0.0190333595494191	0.0945671585775939
ENSMUSG00000000276.11	11706.2296795583	0.0161893429421153	0.036561043634901	0.442803085814024	0.657908171134976	0.872954964228095
ENSMUSG00000000278.10	2353.6942691375	0.14831626822243	0.061385187758847	2.41615727893663	0.0156852845025983	0.0816840731410444
ENSMUSG00000000282.12	5750.16346732303	-0.0323166308790884	0.0488321469113564	-0.661790089584877	0.508105758382415	0.784287454228371
ENSMUSG00000000290.13	434.696376595412	0.240073422978725	0.125536657244795	1.91237705581553	0.0558278487337905	0.208813238452
ENSMUSG00000000295.13	1777.3298865656	-0.15604990990536	0.0828260402592826	-1.8840682159482	0.0595557488308742	0.218722440396573
ENSMUSG00000000296.8	2430.39012732913	-0.218315495742846	0.0715793702777149	-3.04997787624873	0.00228858224019107	0.017173990780576
ENSMUSG00000000301.16	298.795018574126	-0.132238755180594	0.142248068872155	-0.929634800873417	0.352560202499171	0.65652058996115
ENSMUSG00000000303.12	87.2032449707479	0.756361035664334	0.460798079335034	1.6414153391347	0.100711227904177	0.314447855480635
ENSMUSG00000000305.12	6990.39186179913	0.485491169323285	0.0702171665554372	6.91413785459407	4.70717263421395e-12	2.21634553186143e-10
ENSMUSG00000000308.14	27347.4805854172	-0.219012832995914	0.0554311990390489	-3.95107514888193	7.78008877441938e-05	0.000924954591469113
ENSMUSG00000000317.11	169.260983308105	0.18472158550275	0.200850064996567	0.919698908267253	0.357730123311003	0.66111164565916
ENSMUSG00000000318.16	55.9448187888728	-0.415644074083322	0.286388184395174	-1.45133108393115	0.146687689734705	0.400741246680314
ENSMUSG00000000320.10	194.915244343895	0.266291299849979	0.172772351602529	1.54128422389361	0.123247626761763	0.356574886440282
ENSMUSG00000000325.16	5231.00913804991	-0.163206236136952	0.0778914976993872	-2.09530232384062	0.0361441260321872	0.153095639459858
ENSMUSG00000000326.13	2965.60560412547	0.0642809166941902	0.0565949876662133	1.13580582565557	0.256037838401175	0.554961159512811
ENSMUSG00000000339.14	5223.04650141329	0.199239699810968	0.0618185919577337	3.22297376082573	0.00126867174672127	0.0103140990069435
ENSMUSG00000000340.10	2837.72114069505	0.16156345829994	0.0608933551078304	2.65321984662928	0.00797279236624397	0.0477751778964485
ENSMUSG00000000346.9	11107.6261833457	0.131683463125667	0.0410611707102664	3.20700702994673	0.00134123718206351	0.0108153535987001
ENSMUSG00000000355.13	3383.57604206561	-0.025128888644311	0.0676652345702177	-0.371370746054743	0.710361411396101	0.896871154573727
ENSMUSG00000000359.3	100.924385784881	-0.14875593068834	0.228706265564494	-0.650423504232296	0.515418698946518	0.788888127858359
ENSMUSG00000000365.9	122.933725492956	-0.0669376881411804	0.226025081586957	-0.29615159375765	0.767114314054313	0.921326226740472
ENSMUSG00000000374.8	17070.9932746798	0.0267279864571665	0.0372754685600711	0.717039583663264	0.473349672654779	0.759410672347796
ENSMUSG00000000378.15	4932.80583930931	0.0372512075762771	0.0656203960084651	0.567677274783158	0.570254125191197	0.826329604095982
ENSMUSG00000000384.15	4241.73343107722	0.0605182669149201	0.0466179315450837	1.29817572142585	0.194226958919119	0.472461843226783
ENSMUSG00000000385.8	8.3196678676324	-1.0439631119421	0.908842754431124	-1.14867297654318	0.250690852894097	NA
ENSMUSG00000000386.15	147.865735426387	0.0201683240425359	0.179586458169832	0.112304258617668	0.910582165278256	0.974823849024565
ENSMUSG00000000392.17	56.0519883574201	0.028797754291775	0.317754944332132	0.0906288157130116	0.927787534519337	0.978978667367501
ENSMUSG00000000399.10	12306.090931564	0.066265937106972	0.0363962893345417	1.82067838009197	0.0686557604862344	0.241304470358516
