	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSMUSG00000041670	66813.1500793221	-0.149700319486674	0.113241241263087	-1.32195936583637	0.18618168217837	0.535699171997064
ENSMUSG00000060519	89.5822114734405	0.52251837992503	0.187395212324974	2.78832299631485	0.00529816909136704	0.096647252946408
ENSMUSG00000041577	3.11755236434521	1.31321960434132	1.00511741867699	1.30653352527696	0.191371185842619	NA
ENSMUSG00000026275	744.305132096495	-0.0109720042593463	0.0739011766209361	-0.148468600380009	0.881972964561746	0.966459315399525
ENSMUSG00000026048	1007.71788845808	-0.0505062031802749	0.0726613087899251	-0.69509074391016	0.486998435084572	0.793543723048641
ENSMUSG00000062729	164.150868122142	-0.117183476648985	0.192822009212809	-0.607728739718994	0.543367398500982	0.828253088186335
ENSMUSG00000025917	597.379521141552	0.0374937118687283	0.0757545197804196	0.494936961879063	0.620644618826779	0.865861289415978
ENSMUSG00000040124	275.112300192902	0.0175229303726742	0.0927272971385479	0.188972728780096	0.850114190948692	0.954860419069032
ENSMUSG00000026034	2984.09957632477	-0.00233938904232787	0.0925322977810931	-0.025281864802085	0.979830139099698	0.993967615185216
ENSMUSG00000025905	163.433777350097	-0.0722462514249131	0.172946637541928	-0.417737242260048	0.676139239884968	0.887452041378392
ENSMUSG00000042046	1497.42117545943	0.128724339380639	0.053372515192929	2.41180950373673	0.0158735727628272	0.17432596856544
ENSMUSG00000026479	455.248948007347	0.251035699184929	0.0998195409684179	2.51489534763894	0.0119067721719083	0.148586594395273
ENSMUSG00000090498	219.339136420976	-0.0150702411562133	0.113578088460818	-0.132686166499555	0.894441583656999	0.970018154163628
ENSMUSG00000026683	3.17328960024383	0.292130339153987	0.737232717028346	0.39625254333735	0.691918732838259	NA
ENSMUSG00000050229	281.639411643004	-0.111899201041512	0.096423543853058	-1.16049666471539	0.245846650899285	0.599512798954622
ENSMUSG00000040848	86.6419189578548	-0.17986054157026	0.164404680055706	-1.09401107991158	0.273950118794781	0.62816458982768
ENSMUSG00000026608	1475.79765306828	0.0175749299351781	0.0646387559370227	0.271894619263732	0.785703048645891	0.933128584630097
ENSMUSG00000050534	13.5626876163024	-0.50947972288392	0.420594567125625	-1.21133215382629	0.225768130321901	0.579634467767525
ENSMUSG00000025982	5087.75600896628	-0.114227581700377	0.0760981190704699	-1.50105657137987	0.133340930183616	0.464111110711092
ENSMUSG00000038702	508.779869187697	-0.219805551035223	0.0940659891862621	-2.33671652141967	0.0194539289034275	0.192175356515854
ENSMUSG00000026064	348.829017500833	0.0362183801361592	0.0888854511797754	0.407472535217329	0.683660962012808	0.8911149847815
ENSMUSG00000055831	16.8535271982546	0.0171313897172897	0.362027332297941	0.0473207081038591	0.962257623888663	0.989215826736385
ENSMUSG00000066797	1.96958672759293	0.575153025964986	1.08158349223061	0.531769419648608	0.594885705136842	NA
ENSMUSG00000034088	3315.06967629451	-0.0499079748712326	0.0513544991462744	-0.971832569704913	0.331133849940297	0.679887015823235
ENSMUSG00000038633	192.132586366429	0.266232702421014	0.115587312878598	2.30330384702895	0.0212617533475672	0.199279790621793
ENSMUSG00000038147	8.1581301773778	-0.522486644817695	0.561845055063475	-0.929947928007779	0.352398045994961	NA
ENSMUSG00000023150	2867.76575341288	0.0689474699433816	0.0922784864013262	0.747167326125439	0.454962564280421	0.774011963863593
ENSMUSG00000073643	1314.54466391847	0.0238288575589191	0.0639184720826188	0.372800800496589	0.709296707022268	0.90266653840072
ENSMUSG00000043467	727.103885245472	-0.120282951707967	0.0731251178700254	-1.64489241469342	0.0999919994580138	0.40877163001955
ENSMUSG00000050069	944.212954133292	0.0114958702735346	0.0996710788377258	0.115338074069119	0.908177160976731	0.974361557772597
ENSMUSG00000040265	12186.0148310301	-0.00570212613974023	0.097533495296972	-0.0584632604663483	0.95337962631755	0.987472201250365
ENSMUSG00000062939	213.956575998488	0.291703805711094	0.163691966868046	1.78202883924194	0.0747445289341597	0.362413430466916
ENSMUSG00000038235	6.85610392747765	-0.227563794542226	0.526288387286753	-0.432393721844057	0.665455280303696	NA
ENSMUSG00000041757	3467.13299524025	-0.183346048187072	0.0915832459543085	-2.00196057997928	0.0452889713425178	0.29113076309839
ENSMUSG00000041075	4.76179918662418	0.471557454432136	0.594920184855697	0.792639864029015	0.427987676052862	NA
ENSMUSG00000006005	2278.65147819718	0.0778196975263426	0.0650375264150209	1.19653532069709	0.23148772364669	0.586756149685724
ENSMUSG00000007097	268.640645409876	0.141306802219471	0.147049674188252	0.960946040849913	0.33657929949775	0.684481791478604
ENSMUSG00000026434	1258.98215376347	0.176407690740084	0.0866277591239451	2.03638755664549	0.0417114539521392	0.280684195485018
