SRR1914886	SRR1914888	SRR1914890	SRR1914885	SRR1914887	SRR1914889
ENSMUSG00000030223.14	11982.9311871967	9689.13469982177	11457.3982228571	11386.8118454094	11375.8342124531	10766.1154970582
ENSMUSG00000030224.10	19239	12676	17091	16816	18056	15534
ENSMUSG00000030225.11	548.136667926767	410.899949617803	559.883804885874	568.908599452056	548.668871637007	518.492945010764
ENSMUSG00000030226.12	5424	3712	5028	5428.75797992159	5282	5157
ENSMUSG00000030228.18	230	121	204	138	129	175
ENSMUSG00000030230.15	239	149	192	151	143	133
ENSMUSG00000030231.11	10791.450175991	8499.70317590102	11942.756758315	13382.1115550429	11273.213732158	11854.7330412095
ENSMUSG00000030232.18	8193	5848	8004	8277	7880	7276
ENSMUSG00000030235.17	5147	4715	6065	5983	4950	5470
ENSMUSG00000030236.10	14	48	29	20	10	28
ENSMUSG00000030237.14	4947.80789758828	4190.87785811284	5592.8424728758	5798.89502974639	5373.82803895323	5144.92613191807
ENSMUSG00000030243.16	2888.98876538047	2285.63603939107	3181.96429196127	3061.62298488374	2701.99244914799	2731.16010002059
ENSMUSG00000030244.7	7	16	15	4	6	11
ENSMUSG00000030245.10	5049	3613	4996	4668	4800	4296
ENSMUSG00000030246.11	53558.3465546596	37676.6215175638	54166.2808408976	61408.3722172785	58584.2491020042	56962.0753868524
ENSMUSG00000030247.9	345	285	393	388	328	371
ENSMUSG00000030249.15	1344.87110050414	1399.30743787073	1929.62148211709	1995.51215800653	1246.35968574006	1611.48555866721
ENSMUSG00000030254.16	890	648	830.284336768331	762	744.568839308667	719.827632815094
ENSMUSG00000030255.13	2231	1432	1893	1961	2076	1851
ENSMUSG00000030256.11	8543.56713308536	4991.44856133566	7084.72183496718	9033.02213948952	9978.36098876269	7931.54716043294
ENSMUSG00000030257.16	41685.0286460813	31993.4921050565	41489.3846772094	36329.1074876799	33134.1869688134	35290.4922839004
ENSMUSG00000030259.12	6761	4606	5852	8113	8063	7519
ENSMUSG00000030263.13	209.914599072653	136.764782789729	170.510013577255	181.821067166794	159.500225968833	187.118278505752
ENSMUSG00000030264.14	3286.04554309477	2271.5011000596	3181.99526774643	2973.20541841996	2907.88954476195	2617.24833565167
ENSMUSG00000030265.14	13530.3566599079	8900.63677650372	12238.7999439518	12951.2733607459	13613.6764153079	11484.7457841988
ENSMUSG00000030268.17	24451.929468187	18560.0202192074	25301.0630698633	27926.9631226175	26283.0128675159	26334.9922997208
ENSMUSG00000030269.14	2767	2004	2602	2534	2487	2286
ENSMUSG00000030270.11	16207.4361143524	12153.8629854829	19173.4462598322	12754.0026229518	10297.9375922085	9806.72059242536
ENSMUSG00000030271.14	903.058983627424	579.323961936405	814.643120960833	768.147648476898	765.530997731209	710.271165854477
ENSMUSG00000030272.15	11116.393996627	7931.6760380636	9890.35687903917	8348.8523515231	7985.46900226879	7331.19026135881
ENSMUSG00000030275.6	75384.3152283131	56364.1168874881	77438.9103980687	79190.7621527832	74941.0178006687	73092.7286887907
ENSMUSG00000030276.19	3309.38880756413	2465.52236490173	3483.9357379022	3304.60690585463	2828.50534692152	2886.24725440985
ENSMUSG00000030278.11	9	19	12	8	17	14
ENSMUSG00000030279.15	11572.6918136383	9576.82318794061	12547.8380191362	12031.7733155422	9935.58739353056	10453.0481653216
ENSMUSG00000030281.16	587	327	509	544	541	491
ENSMUSG00000030282.14	16385.0211667729	11089.6798110362	14709.565387265	14074.0844723793	14605.0368474862	12503.6716494028
ENSMUSG00000030283.7	11198.0506070815	8587.49709241359	11490.0597936241	12165.2004854169	11267.4597052321	11337.0668273323
ENSMUSG00000030284.11	9598	7687	10030	10231	9172	8977
ENSMUSG00000030286.6	8381.2087947449	5795.75448910961	8032.09779386304	7741.16678237325	8104.39098155124	7265.84061463858
ENSMUSG00000030287.15	4889.64124449236	3911.72710143184	5371.48270055122	5798.6750861492	5134.58476231978	5290.19789544511
ENSMUSG00000030291.12	2813.42735947126	1825.03622457047	2545.61408416169	2560.11985236565	2658.18522779508	2160.0399647666
ENSMUSG00000030292.10	5	2	4	7	3	2
ENSMUSG00000030298.10	5801	4089	5535.99848700249	5332	5077.99969863431	4786.99936200194
ENSMUSG00000030301.17	5834	4030	5252	5874	5857	5334
ENSMUSG00000030302.16	55944.0130557218	45601.2555890097	64908.551721665	67462.4233201702	60506.7100296826	60794.4355016451
ENSMUSG00000030303.15	5295.99848156171	4138.51964249792	5540.54872352387	5093.64855623609	4925.00440192227	4526.85542819531
ENSMUSG00000030304.11	6726.02444153005	4541.47992953528	6470.01629725523	6029.78904478438	6017.52866602333	5384.71066400369
ENSMUSG00000030306.14	13844.2112307156	9627.7437050944	12623.8405590876	13426.967101333	13270.0401874164	11921.6479722984
ENSMUSG00000030307.8	113349	84517	107145	103872	97199	95211
ENSMUSG00000030309.16	4028.20764126824	3295.91170164511	4303.83439568498	4173.58928111287	3528.8855802507	3611.71798063699
ENSMUSG00000030310.10	63107.6124036675	49690.209112039	65846.5856937298	63583.5407301599	58813.9224308282	61274.9771417113
ENSMUSG00000030313.15	13726.3656374678	10417.7201073184	14067.0722233754	15024.6701814889	13408.8106857914	13154.3279053439
ENSMUSG00000030314.16	4169.32736750785	3115.51093689439	4224.18723842669	4129.7198964508	3774	3814.82838868683
ENSMUSG00000030315.15	2460	1694	2479	2912	2721	2465
ENSMUSG00000030316.13	1253	840	1141	1317	1265	1175
ENSMUSG00000030317.8	5010.02344945413	3675.25191221911	5268.62758265737	5148.14323869889	5170.18973870251	4611.50585785636
ENSMUSG00000030319.8	1645.89320883607	1279.54512770644	1632.54842091775	1237.0235769478	1056.32356570043	1100.08772709461
ENSMUSG00000030321.15	1042.60911129477	769.721806243327	1043.20443555933	765.096548318943	718.321187918248	789.508131388976
ENSMUSG00000030322.12	1374.31427735287	996.842240825603	1403.76072727034	1424.57796624286	1263.20077280805	1227.74197807189
ENSMUSG00000030323.13	5124.3920468225	3804.18126133683	5328.08680992971	4724.94838051721	4130.63531571726	4242.88744389011
ENSMUSG00000030324.8	108	80	148	94	69	56
ENSMUSG00000030325.16	15.38727780608	16.5304814674087	14.7439210539748	9.50885416696648	7	3.58067527077209
ENSMUSG00000030327.8	29501	20117	26682	25756	26314	23926
ENSMUSG00000030329.11	23433	17740	22721	19348	18734	17021
ENSMUSG00000030330.15	5546.13045508605	4064.13111014398	5471.11050680654	5532.16456653403	5016.69446006903	4818.03173404563
ENSMUSG00000030335.6	5437.523456791	3638.93636033418	4861.32798849541	5061.27045529921	5225.08765654932	4451.24801183636
ENSMUSG00000030336.14	150.049141299843	113.382009250813	179.760362478088	177.392797593025	136.142632128884	146.121924278896
ENSMUSG00000030337.16	37721.8434562824	27975.2788759783	39679.0752450222	52921.0927937265	47812.4538064924	54199.8854358231
ENSMUSG00000030339.7	1045	760	946	1004	908	937
ENSMUSG00000030340.16	500	358	497	376	349	431
ENSMUSG00000030341.17	1083	863	1221	1276	1127	1022
ENSMUSG00000030342.8	5940.39452298104	3779.66404371288	5638.19106515131	5538.93262325412	5443.19822923604	5234.87624741225
ENSMUSG00000030344.11	54	50	74	49	29	32
ENSMUSG00000030345.16	39	23	37	24	27	36
ENSMUSG00000030346.16	246.890824986838	175.562240594211	287.681837135586	210.907816902202	240.094138242621	216.774008752614
ENSMUSG00000030347.6	4449.42564253616	3017.52295979953	4269.17200855531	4411.75776104864	4075.99687115617	3772.60268536811
ENSMUSG00000030350.8	4565.06952664781	3062.70809117078	4689.23375518827	5208.63047081692	5319.58866047879	4616.07297727578
ENSMUSG00000030351.5	409	243	461	722	693	574
ENSMUSG00000030352.14	6050	5063	7254	10299	9682	9655
ENSMUSG00000030353.15	83	64	90	87	53	77
ENSMUSG00000030357.10	23476.3967200788	17400.1804802239	24089.9164394362	24657.6891549057	21175.3419580841	20714.2053839558
ENSMUSG00000030359.14	430	470	501	428	318	337
ENSMUSG00000030361.16	19.836980569389	20	24	22.2254237193465	10	17
ENSMUSG00000030363.8	0	0	0	1	0	0
ENSMUSG00000030364.6	32.9794472062484	31.62206191482	41.5957732286239	47.1674992511821	31.1550081394279	36.1957801196803
ENSMUSG00000030365.11	18.8770485191441	10	8.00783112830815	5.00577326169661	14.0239307181357	12.0124076381513
ENSMUSG00000030366.10	18	9	15	22	12	18
ENSMUSG00000030368.10	0	0	0	0	0	0
ENSMUSG00000030373.6	4.09309789257177	4.15806813406147	4.12971440369957	1.02915032374073	2.06329411738273	3.08940582405803
ENSMUSG00000030374.15	17060.6439412744	12709.8129900976	17017.5442896117	15368.6915028579	14334.3785540051	13950.7100836731
ENSMUSG00000030376.8	12462	10331	12688	9258	8344	8126
ENSMUSG00000030378.15	0	13.2687515482245	1.57530324464422	1.27452502929661	0	4.6888049672472
ENSMUSG00000030380.17	1548.10972815196	1073.06545120992	1506.87577348187	1217.29315195716	1127.80465025931	1143.71064543503
ENSMUSG00000030382.15	58	89	65	75	64	70
ENSMUSG00000030385.4	1	0	0	1	1	0
ENSMUSG00000030386.18	2781.36202086102	1859.98376790057	2465.31412831728	2302.28039428524	2567.9773720594	2306.91977112738
ENSMUSG00000030393.8	2509.11368314427	1829.11726577349	2375.11184726269	2154	2395	1996
ENSMUSG00000030397.10	12337	9243	12580	11308	10448	10360
ENSMUSG00000030399.2	101.079575112399	79.2573538841812	80.1039313578158	85.2271779509689	73.1196695313214	68.1132541633206
ENSMUSG00000030400.17	5330.64124160718	4140.00225515398	5526.04213250775	5395.44430945984	4693.67340125684	4863.19370847781
ENSMUSG00000030401.16	9473.55694209054	6561.87827978062	8394.31507319779	7728.07561658412	8212.10365861017	6886.05280489508
ENSMUSG00000030402.5	78	55	70	45	39	40
ENSMUSG00000030403.9	1966	1668	2016	1563	1413	1516
ENSMUSG00000030406.7	223	167	215	126	113	113
ENSMUSG00000030407.2	3020.9692624872	2262.61830607207	2987.34844765307	2683.48716892055	2470.85518483754	2353.05087702526
ENSMUSG00000030409.15	5075	3824	5474	5444	3980	4475
ENSMUSG00000030410.16	14564	10796	14067	13097	12904	11894
ENSMUSG00000030411.16	13028.1862623742	10267.6311747954	13324.3759645246	11946.535089925	10863.4470898327	10932.9802346685
ENSMUSG00000030413.7	254.907447427678	243.257958212052	330.451367608538	232.975873198527	210.73919979484	215.28992026243
ENSMUSG00000030417.15	3155.79969892104	2107.18953448828	2567.29740912044	2625.54418973513	2619.58870604774	2233.29382335751
ENSMUSG00000030421.9	6390	4424	5791	6058	6162	5761
ENSMUSG00000030423.7	2734	1812	2367	2246	2441	2087
ENSMUSG00000030424.15	949.397914363446	663.44760476569	855.044476773576	766.014044089096	828.540014431028	721.509805965691
ENSMUSG00000030427.17	6.36710957230137	4.74827522813953	6.01807689832489	5.08343307460239	6.25112720587442	9.77467880662859
ENSMUSG00000030428.16	81752.0402551025	58871.1381411623	78284.0780963194	71234.8106849771	70521.9615000531	65234.6754927032
ENSMUSG00000030431.8	339	264	276	255	287	261
ENSMUSG00000030432.12	11481.8031315833	7562.97035253443	9422.99354046667	9040.05480671843	9335.4975081124	8239.15078929344
ENSMUSG00000030433.15	31	33	37	44	36	41
ENSMUSG00000030435.16	18843.8478614307	14279.7298434828	18735.7164916996	17867.8058822687	16236.8821469949	15904.7903812376
ENSMUSG00000030443.16	988	697	937.172147036526	925	882	788
ENSMUSG00000030446.17	613.233733493688	442.562721032016	531.98356849553	521.956202269804	510.671563650267	475.114884352098
ENSMUSG00000030447.15	12099.5840550439	9078.18967086504	12115.8005564157	11818.5062589844	11504.76375834	10613.1547527103
ENSMUSG00000030450.11	34	28	50	28	29	25
ENSMUSG00000030451.16	58971	45905	61206	57506	49872	53172
ENSMUSG00000030452.16	4004.58695157181	2715.36918126448	3758.7480632943	3471.80846214439	3633.69556786273	3173.98859412065
ENSMUSG00000030463.5	4	2	4.60363890421796	4.04477920661733	3.27053522822993	3
ENSMUSG00000030465.19	54352.9927319559	36166.285179855	51013.7887238291	50982.3153647582	55379.8177828728	48139.873698572
ENSMUSG00000030468.12	36.5793550365626	34.3019702214797	34.6090195964017	24.5984631722636	26.786808203481	28.293714190727
ENSMUSG00000030469.10	2699.61403990447	1739	2404.60102636083	2322	2459	2051.60848321735
ENSMUSG00000030470.15	14	8	19	7	2	4
ENSMUSG00000030471.17	2328	1571	2078	1941	2139	1846
ENSMUSG00000030472.9	53.772286905786	49.7643402777247	77.1608993404991	51.2358505306794	45.4410494786838	58.3315086714207
ENSMUSG00000030474.9	65.0270082528522	53.2544605471457	57.872893088553	61.0381417450661	63.1940643186177	61.8743237088197
ENSMUSG00000030483.14	2	1	2	2	0	0
ENSMUSG00000030484.5	84.6279967503119	46.7782771409049	68.2116324936001	47.9993431339743	47.7432369817368	40.7299600416517
ENSMUSG00000030486.9	954.260612381692	597.767486130897	904.506856178354	970.259967038658	897.270745498415	811.947145718222
ENSMUSG00000030491.16	116	83	91	80	79	73
ENSMUSG00000030492.16	1	4	1	2	1	3
ENSMUSG00000030493.13	502	293.601266526913	444.013009021405	380	401	397
ENSMUSG00000030494.13	1278.8427940313	1138.46110829605	1671.96683539966	1447.26997574546	1191.99176575836	1303.73133110228
ENSMUSG00000030495.12	7925.39649185192	6348.83918439434	8136.32535152122	7605.92892089825	6899.86254258348	6720.8883874578
ENSMUSG00000030498.15	2400.26285488162	1690.96929105272	2375.33047676219	2662.16713054399	2477.65548555134	2464.38872245761
ENSMUSG00000030499.9	2875	2093	2909	2980	2502	2547
ENSMUSG00000030500.6	59553	41668	56426.5369319271	53860	51030	46357
ENSMUSG00000030505.17	3152.08776692782	2323.39177109561	3126.63457309574	3245.16219594679	3068.15283070689	3038.94215427188
ENSMUSG00000030507.6	1	0	1	0	1	0
ENSMUSG00000030509.17	2769.15173446406	1911.38248527366	2579.40259127201	2679.5130857577	2608.830937358	2432.12630703792
ENSMUSG00000030510.11	79.0169758855256	49	75	55.0034655695576	62	67
ENSMUSG00000030512.13	2770.60175728751	2003.2475963804	2648.70700421253	2603.11216158629	2639.40854247229	2399.48420665673
ENSMUSG00000030513.14	3062.07723349104	2428.08827102256	3460.11026555695	3931.92359974519	3727.34918422522	3880.42035536675
ENSMUSG00000030515.9	4851.55160430034	3446.31676015527	4440.19157926267	4370.7480743196	4297.64668214066	4363.92281060042
ENSMUSG00000030516.14	11849	10364	13732	15112	12492	13563
ENSMUSG00000030518.17	6184	4569	6118	7598	7373	6818
ENSMUSG00000030519.14	21352.9697875094	15820.6034388391	21441.4172856389	19404.0376055863	19262.7956770122	18144.2854888423
ENSMUSG00000030521.11	2266.8498706572	1510	2148.5170482225	1948.19535105847	2106.54018111861	1678.33150008534
ENSMUSG00000030522.14	4235.20312157459	2866.67149936335	4078.09516087842	3903.95802857703	3938.74625071262	3603.83354011656
ENSMUSG00000030523.18	124.394253040797	82.1771973632965	141.411244162605	96.4165565975271	91.5777479717327	97.0178243123506
ENSMUSG00000030525.8	2326	1624	2145	2391	2383	2367
ENSMUSG00000030527.15	4029.22700190513	3404.56495052691	4283.57198471795	4546.75352583276	3810.24163034721	4078.65271724058
ENSMUSG00000030528.12	937.519554523975	746.34404512725	974.766886132081	988.58517885129	903.542705736676	901.299555965616
ENSMUSG00000030530.15	4753.26494286638	3811.76642396867	4987.60182097865	4867.87668537799	4363.44600575882	4388.07350220198
ENSMUSG00000030532.6	6305.94880414645	4045.24544157806	5504.41244008664	5688.0359824547	5874.95081230707	5258.30081322587
ENSMUSG00000030533.15	7018.55872906799	5333.63746119545	7311.57134083248	7076.2588184749	6582.31438454999	6566.286548402
ENSMUSG00000030534.13	3991.42151570979	3178.80823149754	4153.45885292725	3772.66520822624	3505.74806147519	3396.87255661946
ENSMUSG00000030536.10	4563.28563075142	4231.51438470837	5739.54586235032	5806.23928446077	4304.83479277595	4904.06566098859
ENSMUSG00000030538.15	1612.77803888271	1037	1620.59287176718	1514.47996859937	1473.79269037428	1320
ENSMUSG00000030539.13	2848.76249876088	2207.00157606619	2936.25226577941	2525.47049232528	2434.6860157425	2444.57664938736
ENSMUSG00000030541.16	7355	4947	6725	6521	6478	5873
ENSMUSG00000030543.10	171.878138370966	133.812084427803	207.710208054659	167.33214352375	145.270641066292	131.17373521302
ENSMUSG00000030544.5	3	2	2	5	2	0
ENSMUSG00000030545.9	1334	996	1423	1298	1356	1164
ENSMUSG00000030546.14	32.0846432274307	22.7410046697875	44.2473510316293	34.4785601532904	32.5039357565417	29.2676075431199
ENSMUSG00000030549.6	153	85	104	73	108	76
ENSMUSG00000030551.14	6337.74592417746	4586.38972098947	6003.4009144326	6935.46284853415	6983.22643248936	6168.19547397773
ENSMUSG00000030553.3	225	126	166	196	200	148
ENSMUSG00000030554.16	7386	5609	7913.92343825099	9499	8193.94838198942	8910
ENSMUSG00000030555.16	622.277794543894	421.115472554689	623.722154654572	609.881122486295	548.530281006308	590.36382142022
ENSMUSG00000030556.13	2356.41182938365	1719.86730167041	2240.20992412963	2211.92664166559	2176.67871075892	2044.00149373058
ENSMUSG00000030557.17	25089.8483639028	17572.8389119427	24944.97808607	23724.8735468648	21906.9814475057	20643.2997349051
ENSMUSG00000030559.8	150	89	133	122	125	115
ENSMUSG00000030560.17	707.153075623958	531.403661625276	831.96239981991	675.297976846141	659.182603515281	617.839412715814
ENSMUSG00000030562.17	382.736640517028	281.711898997632	414.44759505611	305.518897954064	242.152439862779	280.979520757291
ENSMUSG00000030577.14	62.8596942456471	58.5633012770132	71.9581436528636	78.0611067680177	56.6820233581131	56.5632500347998
ENSMUSG00000030579.10	727	475	631	629	658	509
ENSMUSG00000030583.16	9380.71400813171	7319.64687442095	9761.34437787614	9180.34309617223	8817.39744948341	8824.37217653798
ENSMUSG00000030584.14	3999.90377472536	3127.40210931761	3928.55699969625	3586.721452565	3245.86852591447	3056.9889030367
ENSMUSG00000030587.5	49.0163254070818	43.8720429133886	50.6802791951546	57.9827201757046	48.6554106449642	48.8866994444247
ENSMUSG00000030588.12	3441.08313585287	2558.23785854984	3252.31972080485	3175.03139354796	3357.43905823269	3045.11330055557
ENSMUSG00000030589.15	268.561960734703	243.743510389412	266.518449449963	202.71285905479	209.508849379973	192.781145528917
ENSMUSG00000030590.15	3174.5802442101	2143.65096594522	3005.88747223913	2967.64499648163	2842.86736812438	2841.56669445694
ENSMUSG00000030591.17	11478.8857361662	8097.92912167039	10879.5367668642	10088.0575664487	10538.5527859682	9347.76124794831
ENSMUSG00000030592.18	1125.85445843075	948.138940420511	1326.12466342376	717.303759920727	623.47172350204	648.388827186956
ENSMUSG00000030595.15	2842.86062859931	2022.65391723429	2521.9042398271	2543.57955519234	2639.15984736044	2434.84106926597
ENSMUSG00000030598.15	500.923073067383	301.986291229125	387.569223279008	293.23437881879	350.151071779593	324.804794685731
ENSMUSG00000030600.15	7891	6218	7709	6888	7009	6617
ENSMUSG00000030602.13	1611.17161621812	1174.73373091477	1398.91963113553	1501.26946365805	1467.36395934261	1452.7837712329
ENSMUSG00000030603.16	10832	7803	10019	10162	10077	9021
ENSMUSG00000030604.9	1496.11933071599	1012.38067777894	1399.69401096252	1363.51911432643	1405.19309441873	1225.62906679625
ENSMUSG00000030605.15	7987	6942	9029	7975	7077	6891
ENSMUSG00000030606.8	163	139	221	164	152	167
ENSMUSG00000030607.7	462	484	679	941	644	1066
ENSMUSG00000030609.18	4978.45829998821	3404.23927860878	4647.59750569357	4351.67888030454	4521.22336564758	4176.6094583132
ENSMUSG00000030610.13	907.429992053115	651.182353869066	950.774525931292	920.841173900431	846.354938002746	896.144194106758
ENSMUSG00000030611.10	2534.9458334797	1760.88661483051	2352.71138011144	2226.81168017863	2250.97053969124	2050.89737243183
ENSMUSG00000030612.6	2971.0541665203	2002.11338516949	2625.28861988856	2558.18831982137	2551.02946030876	2439.10262756817
ENSMUSG00000030613.13	1938.14173145364	1337.06606285793	1888.0709703155	1707.08943629223	1775.46309332037	1594.79267548193
ENSMUSG00000030614.8	5745.1400335686	3757.04957365889	5086.35202906417	4813.41185920988	4895.31483609478	4367.95762430059
ENSMUSG00000030615.12	2413.94510815461	1482	2092.96546383135	1924.84937694223	2043.9313953228	1768.80160912933
ENSMUSG00000030616.15	7584	5057	7614	6405	5708	6382
ENSMUSG00000030617.13	2	1	1	2	3	3
ENSMUSG00000030619.9	2365.96270375732	1733.57775913755	2221.67070488013	2244.43434271391	2116.64809721678	1959.01372491392
ENSMUSG00000030621.17	3168.96618999658	2363.95141164732	3204.49754793858	3263.20993103243	2980.73341843253	3277.54656847924
ENSMUSG00000030629.15	6332.0102220551	4401.96153489043	6120.47394475363	6841.13017875907	6734.95947667811	5927.32210760323
ENSMUSG00000030630.16	4800	3957	5508	4915	4028	4371
ENSMUSG00000030638.13	6016	3871	4973	5063	5646	4881
ENSMUSG00000030641.10	81	45	54	37	60	51
ENSMUSG00000030643.14	9022.77555371407	6654.96139145816	8890.94329076027	9980.19871459583	9229.76873711308	9283.22130166279
ENSMUSG00000030647.8	6935	4139	5500	5256	6050	4917
ENSMUSG00000030649.18	3107.55146778468	2105.82436620281	2943.1734487802	3070.09627424523	3218.57687447396	2792.8202899605
ENSMUSG00000030650.18	70.2358277276434	64.220953969675	113.766327267939	106.571774592746	85.3651407137862	74.4563057133481
ENSMUSG00000030651.5	40.6819403838981	38.6101425501482	48.0669811406134	38.1799079149389	35.6698576669684	32.3353309384613
ENSMUSG00000030652.11	2823.79638547928	1820.74806862233	2411.69176785872	2488.79186686816	2633.51552859446	2340.60183796237
ENSMUSG00000030653.17	678.542260328858	394.023547260105	506.41772755378	783.028397197524	320.708607338086	903.221620611926
ENSMUSG00000030654.9	43282	29340	39986	35891	36648	33189
ENSMUSG00000030655.15	38492.2430150402	31301.5654869259	42331.5680569805	40107.351845735	33618.0242075932	35796.2493299918
ENSMUSG00000030657.11	7741.99248705222	5913.35374085337	7495.53769737065	7147.91639185475	7005.06253070562	7077.60293192286
ENSMUSG00000030659.14	3289	2326	2818	2472	2592	2356
ENSMUSG00000030660.9	7036.90124497961	5180.82507676893	7118.08670878146	6884.28426645255	6549.57487513345	6181.07418343808
ENSMUSG00000030662.10	19947	15079	19755	19171	18502	18035
ENSMUSG00000030663.12	11026.8876087006	6978.59901604039	9482.67230702812	9398.33417811451	10077.1911020222	8601
ENSMUSG00000030666.11	35	43	50	27	13	21
ENSMUSG00000030669.13	812	572	782	359	373	303
ENSMUSG00000030670.16	34	24	31	20	22	15
ENSMUSG00000030671.9	2252.38241854544	1739.79643139914	2215.85291910436	2413.61254525508	2239.92336401153	2076.50014376192
ENSMUSG00000030672.12	101	80	91	103	86	81
ENSMUSG00000030674.5	88.2702070463141	47.9029705427696	80.7828777293573	104.978054524387	68.7448084892697	85.351604332944
ENSMUSG00000030677.8	1018	998	1243	1157	861.601927362275	1023
ENSMUSG00000030678.7	21364	15370	19845	18271	18381	16280
ENSMUSG00000030680.6	556.66716903987	418.957066096742	537.359081325432	558.783539947348	869.758410707248	526.34722363447
ENSMUSG00000030681.18	1550.77633229796	1268.18153645495	1726.6454848825	1785.89818924504	1467.40490142664	1500.78999442906
ENSMUSG00000030682.4	13697	10426	13708	12316.9905994767	12004	11247.2015180467
ENSMUSG00000030683.11	50409	46188	61122	56265	45370	50143
ENSMUSG00000030685.5	11090	8567	11220	10711	10875	9805
ENSMUSG00000030688.15	5352	3913	5126	5464	5690	4982
ENSMUSG00000030689.15	4694.72485821206	3483.09436660265	4830.31930107674	4379.37264542617	4191.53227768383	3899.40373860592
ENSMUSG00000030691.15	13260.8755037655	9639.24467455969	12886.0425329251	11447.8330636069	11276.833217926	10327.3222778981
ENSMUSG00000030693.10	7	4	15	7	10	6
ENSMUSG00000030695.16	164690.992718682	125023.995860653	166463.989010568	178692.989838948	161954.993677854	159935.990663748
ENSMUSG00000030697.7	3923.90346444557	2760.4278730294	3743.08951819758	3480.47715562014	3606.28902515423	3075.40014080633
ENSMUSG00000030699.16	148	86	140	166	112	114
ENSMUSG00000030701.17	47576	33360	47427	45555	48335	43678
ENSMUSG00000030703.8	1564	1127	1641	1499	1392	1249
ENSMUSG00000030704.14	63143.9763309356	43461.2695260529	58884.898765013	53528.6326769498	54153.7939751858	47766.4160445158
ENSMUSG00000030706.17	5311.83606192814	3709.87506430621	5078.05123363482	5080.14621261529	5142.38887315555	4745.43322694075
ENSMUSG00000030707.15	6222	4349	5835	4006	4064	3596
ENSMUSG00000030708.14	449.314117719854	298.907678502224	435.276800904791	325.200814242579	332.357432763888	378.136711468167
ENSMUSG00000030711.16	751.829219222021	590.53445457139	930.257210282542	891.873879544731	813.615768886773	774.579478136546
ENSMUSG00000030713.6	0	3	2	0	0	2
ENSMUSG00000030714.14	1502	1048	1466	1287	1292	1229
ENSMUSG00000030717.9	240.892423008905	126.118964962915	209.579361727753	352.393011399919	238.495070571393	185.515550725346
ENSMUSG00000030718.9	22318.4936635453	16897.2273532314	22570.9972288329	21449.900093869	19778.6046390532	19213.6885591754
ENSMUSG00000030720.16	2291.6752852079	1794.06748561742	2423.75247349107	2356.27050333394	1935.95234435535	1949.83206042165
ENSMUSG00000030722.7	762.456620623752	547.443231390435	798.206470537502	682.005361254436	682.420388393886	624.045831361194
ENSMUSG00000030724.7	7	5	4	4	8	5
ENSMUSG00000030725.4	312	224	308	267	300	240
ENSMUSG00000030726.16	4063.08525723088	3181.11023979654	4153.40993215071	3816.26332641463	3380.43734091086	3382.31329336993
ENSMUSG00000030727.12	2052.72341551857	1506.52627326609	1918.05588473348	1843.35476401444	1709.00983337862	1695.33684291998
ENSMUSG00000030729.17	41829.1959595445	29091.5942931603	40339.7358241017	31632.6648666448	31127.9795103654	29292.6115834026
ENSMUSG00000030730.12	517.614676349799	340.47372673391	618.944115266516	731.645235985557	622.997297243106	500.668286022066
ENSMUSG00000030731.13	7994	6269	8422	6674	6213	6386
ENSMUSG00000030732.13	159.768302548201	140.214573060984	188.339366026731	157.622198092818	114.939764870414	158.204069797306
ENSMUSG00000030733.10	11142	8290	11698	11543	10876	9908
ENSMUSG00000030735.6	0	0	5.14649543905957	10.0860003378429	5.11791637967579	0
ENSMUSG00000030737.17	1528	1352	1783	1600	1470	1486
ENSMUSG00000030738.11	23116.7931230593	18935.7103507889	24701.5788416051	23963.6650904624	20683.6861649993	21285.8699242625
ENSMUSG00000030739.18	7865.83804122936	7302.66904255595	10228.9991618504	9233.61059310827	6753.84196249334	8657.11771126058
ENSMUSG00000030741.15	7402	5963	8041	7217	6418	6262
ENSMUSG00000030742.7	114	93	112	138	90	129
ENSMUSG00000030744.13	29037.8220295288	17431.3514173932	24068.4392865917	22823.8474547077	24931.6442645077	20909.0450509108
ENSMUSG00000030745.9	170.790441293697	127.452394596345	183.963450804376	156.114299038649	164.130530214406	155.476169034776
ENSMUSG00000030747.5	4911	3341	4585	3744	4462	3672
ENSMUSG00000030748.9	1291	1098	1368	1862	1677	1737
ENSMUSG00000030750.13	1565	992	1369	1243	1314	1225
ENSMUSG00000030751.18	9092.09934345489	5872.31275837361	7862.23938534867	7776.20749959803	7982.29845317801	6982.13660718429
ENSMUSG00000030752.8	639	548	665	659	616	644
ENSMUSG00000030753.15	9297.60320551177	5673.21050578647	8127.99469665843	8281.88875918812	8958.32102165667	7439.72907924181
ENSMUSG00000030754.9	11039.0466702774	7962.03862229186	10848.063521103	10237.0739451855	10037.0399390192	9298.1212386274
ENSMUSG00000030757.13	9789.25315355218	7650.02744956371	9669.62777477261	9425.72875106065	8327.12871178006	8993.99832616008
ENSMUSG00000030759.16	16302	11340	15954	14865	15006	13651
ENSMUSG00000030760.14	6292.74235980383	4236.8678629955	5941.45455930596	5385.53413120392	5398.7333020565	5021.7341037676
ENSMUSG00000030761.15	1086.43101875691	789.637093034533	1351.90526908728	975.928561163909	806.212901361963	1032.22535790049
ENSMUSG00000030762.11	6	8	5	4	0	4
