SRR1930037	SRR1930038	SRR1930039	SRR1930034	SRR1930035	SRR1930036
ENSMUSG00000033737.14	1	1	0	0	0	0
ENSMUSG00000033739.8	153	137	120	133	114	124
ENSMUSG00000033740.17	162	141	151	154	171	198
ENSMUSG00000033751.5	1025.44970028538	808.258264119113	833.376741096925	829.701999337428	707.52212899314	839.264086448002
ENSMUSG00000033752.7	8	5	3.23749913635608	7.07807279925902	8.81588599176918	5.95229001144772
ENSMUSG00000033760.17	871.987938162027	852.323572881328	943.247336620661	803.571396518677	931.79113863189	821.063502778286
ENSMUSG00000033762.8	50.8608619216666	30.5201262194663	34.9774294109912	43.9991125168253	25.6021470636927	31.3733203841443
ENSMUSG00000033763.14	1129	987	948	1017	1008	916
ENSMUSG00000033765.5	0	0	0	0	0	0
ENSMUSG00000033767.14	488.729263077388	485.7292568896	476.030546107523	469.041121689201	473.776463162965	512.774750512188
ENSMUSG00000033768.17	2507.38759340559	2341.32591144891	2037.12813482676	1820.23057346594	1948.39526133887	1751.08839380426
ENSMUSG00000033769.16	2222.88619627517	1934.84018219878	1877.14676891133	1748.71122521935	2055.77987997999	2053.25868040386
ENSMUSG00000033770.13	0	1	0	0	1	1
ENSMUSG00000033773.14	393.815426308356	309	347	283	282	354
ENSMUSG00000033774.4	32.2136034695955	34.8044310908765	36.803639279628	16.1741786679366	37.0805292675405	15.3592769476474
ENSMUSG00000033777.4	72	59	43	50	35	46
ENSMUSG00000033781.7	835.076706514667	721.947666885338	755.295285275571	685.668857297394	732.723613279819	767.988582978088
ENSMUSG00000033788.15	40	30	61	33	31	35
ENSMUSG00000033790.11	803.92773843171	661.725042263256	639.347632083916	624.723736713808	615.84805523748	641.202339413317
ENSMUSG00000033792.12	257	288	320	279	345	305
ENSMUSG00000033793.12	2943.78672914805	2211.15294226024	2501.4611488696	2207.23079385905	2166.32123213289	2327.63976646647
ENSMUSG00000033794.6	4	6	15	7	9	8
ENSMUSG00000033799.10	1994.01184619289	1698.56178544923	1835.88896748192	1658.1387698907	1648.08640886305	1639.76169835919
ENSMUSG00000033805.12	1311	893	1036	940	887	984
ENSMUSG00000033808.16	1420.99018877236	1203.96952909722	1191.90761777363	1061.69070647127	1108.74529563646	1098.23917796438
ENSMUSG00000033809.15	154	152	137	135	126	136
ENSMUSG00000033813.15	2078.07322491397	1575.64018107083	1573.03649422647	1323.40350878129	1635.09544507612	1526.22443589704
ENSMUSG00000033819.16	1175	921	861	913	768	856
ENSMUSG00000033825.10	1	0	0	0	1	1
ENSMUSG00000033826.10	29.8422146088288	19.3869006924212	43.0373375191825	32.1855634393762	35.4550475692023	25.1111935883029
ENSMUSG00000033831.5	0	0	0	0	0	0
ENSMUSG00000033834.7	0	2.07709700985896	0	0	0	0
ENSMUSG00000033837.5	1	1	5	3	3	1
ENSMUSG00000033845.13	610.484345668545	521.079189491791	543.638179995381	534.091813719279	486.137775050352	534.131043894547
ENSMUSG00000033847.15	6.29019742099799	11.1693608485189	5.34546554559584	5.26091083544401	6.42837432662655	11
ENSMUSG00000033849.3	3837.0137822479	2497.9300390846	2688.54338570856	2588.80652839271	2062.46585236007	2380.73253530608
ENSMUSG00000033850.5	0	0	0	0	0	0
ENSMUSG00000033852.16	15.5046239755279	0	6.0946417878517	42.4791700508759	51.9358265122474	53.203073030489
ENSMUSG00000033854.10	457.752207806018	376.005190332764	405.020996961133	354.240269710002	377.476349323145	389.181495854346
ENSMUSG00000033855.15	50.9176220508196	68.3074744193371	59.2787537994789	45.8002063226094	45.008697823169	58.9585850678211
ENSMUSG00000033857.12	200	173	175	149	172	191
ENSMUSG00000033860.13	0	0	0	0	1	0
ENSMUSG00000033862.7	1105.89659378637	931.127109853432	982.045309236123	910.140728542062	817.399222058552	919.362687545356
ENSMUSG00000033863.2	11028	9009	9555	8500	8796	9247
ENSMUSG00000033871.14	188	225	220	177	225	189.963271708673
ENSMUSG00000033872.6	0	0	2	1	1	1
ENSMUSG00000033880.11	205	178	146	156	145	150
ENSMUSG00000033882.15	13	12	6	11	12	7
ENSMUSG00000033883.11	1726.22634551028	1391.10495429739	1570.32855169464	1377.48838164651	1454.68872768294	1408.78193231199
ENSMUSG00000033885.15	790.393794832791	698.515702298246	703.092793809974	726.403620731635	663.097054803357	748.561585254495
ENSMUSG00000033898.16	0	0	3.17807423195449	1.31114546642607	0	0
ENSMUSG00000033900.13	4416	4346	4259	3059	4037	3311
ENSMUSG00000033902.12	1535.16483023553	1403.45059458385	1390.33084537619	1187.89351385649	1184.4368388954	1229.34702768415
ENSMUSG00000033904.16	1437	1471	1387	1301	1620	1701
ENSMUSG00000033906.5	367	303	316	230	294	253
ENSMUSG00000033909.17	740.097060245484	683.143772321943	716.305728589803	679.83878306423	721.920110158239	758.909491457957
ENSMUSG00000033910.13	3837.41640524907	2893.02783488191	3139.69104249643	2876.76445234715	2858.94381153293	2965.32816270325
ENSMUSG00000033916.5	1675.84997567707	1367.6009073433	1344.78450464664	1180.82349393707	1195.87818407398	1314.70883193515
ENSMUSG00000033917.15	3495	2824	2889	2643	2589	2831
ENSMUSG00000033918.16	270	246	270	241	218	238
ENSMUSG00000033931.9	430.242368277697	351.906575396065	387.422632311084	356.832122814266	342.243598370966	358.860576444445
ENSMUSG00000033933.13	973	727	764	813	731	763
ENSMUSG00000033938.5	795	641	602.99586924288	637	595.995791313598	710
ENSMUSG00000033940.8	2183	1856	1696	1881	1784	1916
ENSMUSG00000033943.15	4083.94527372271	3587.49143269486	3967.79229438747	3435.46465149972	4219.60190169291	4066.82086276264
ENSMUSG00000033948.3	314	244	267	241	278	296
ENSMUSG00000033949.12	39.0205667489469	27.334363152504	33.1498805257954	36.4491618736241	31.9390000406762	21.6463093804324
ENSMUSG00000033952.14	43	29	39	31	24.6000275381347	28.1343804024654
ENSMUSG00000033953.10	7259.64267918551	7027.35570821793	6570.08432636725	5710.21298423103	8535.27778188589	6984.55421273355
ENSMUSG00000033955.12	1996	1748	1787	1784	1619	1626
ENSMUSG00000033960.6	3499	2850	2860	2754	2849	2594
ENSMUSG00000033961.16	203.059574997146	168.635920103426	184.429449743999	192.772139429586	157.72553047371	151.567890290266
ENSMUSG00000033963.16	18.8088327780983	10.7957078579116	16.532315903632	10.4158084479625	15.1217580068258	11.4985970643949
ENSMUSG00000033964.12	1146	1016	1038	913	1085	1004
ENSMUSG00000033965.10	1246	1092	1088	922	947	878
ENSMUSG00000033966.8	612	508	520	429	451	519
ENSMUSG00000033967.4	17	19	18	17	21	18
ENSMUSG00000033970.15	115	64	91	73	72	64
ENSMUSG00000033972.9	481.62464106652	377.425416126519	403.733260427747	306.043991895213	349.321521645417	355.980254340654
ENSMUSG00000033981.14	23373.2827163782	18508.2439735287	21078.6727340539	17905.8046835973	18893.3633440044	18638.8665528585
ENSMUSG00000033983.13	487	416	409	364	352	380
ENSMUSG00000033985.17	146.058251751648	124.199043006263	134.987643873115	117.006272031586	110.415658544362	129.073386212793
ENSMUSG00000033987.16	26.0197966028877	44.4393375136996	40.0130485593233	18.4206430340922	28.8283030719552	23.9568439988478
ENSMUSG00000033991.9	876.518786640039	754.853073275967	881.188917626349	640.051902139806	841.44840059112	771.39058191182
ENSMUSG00000033998.9	2742	1904	1934	1902	1669	1913
ENSMUSG00000034000.15	177	131	123	102	91	96
ENSMUSG00000034006.17	268.623523512273	245	213.000000005699	249.719687152129	218.079256763381	246
ENSMUSG00000034007.10	2521	2100	2225	1786	2091	1914
ENSMUSG00000034009.14	897.531522632446	803.007448682041	757.385874794367	735.595501494818	861.365468436497	924.415552715729
ENSMUSG00000034021.15	3128.02558329329	3081.1354941021	3122.27443202763	2721.14367213423	3692.9145570047	2910.25858477799
ENSMUSG00000034022.8	1020	889	848	810	821	819
ENSMUSG00000034023.16	91.1911672219017	86.2042921420884	71.467684096368	81.5841915520375	58.8782419931742	67.5014029356051
ENSMUSG00000034024.8	2795	2198	2258	2057	2109	2257
ENSMUSG00000034028.16	24.6279528235083	18.9346424040439	24.9193974940702	10.1338880332892	8.62479815694101	13.2597978431927
ENSMUSG00000034031.5	0	0	0	0.5	0	0
ENSMUSG00000034032.15	481.225968811885	352.925399796654	388.074717714583	369.299114497497	365.620238887095	356.677083074296
ENSMUSG00000034035.18	126	99	126	108	94	116
ENSMUSG00000034037.14	117	108	105	111	94	83
ENSMUSG00000034039.8	0	0	0	0	0	0
ENSMUSG00000034040.16	958.78749448107	908.494546611382	928.132250153431	878.980349772421	1115.43283218905	872.454900821917
ENSMUSG00000034041.4	33	24	12	22	19	21
ENSMUSG00000034042.16	1581.28738592934	1270.51929987251	1370.00508135674	1179.68666613415	1184.0699620269	1351.71534656981
ENSMUSG00000034055.16	492	435	485	389	425	438
ENSMUSG00000034057.8	5	3	6	3	8	2
ENSMUSG00000034059.13	1301	1046	1107	959	975	1022
ENSMUSG00000034063.8	31	31	35	27	34	20
ENSMUSG00000034064.14	925.250103910523	782.664425606354	832.158093344706	826.924495797874	848.680675986242	844.682589482874
ENSMUSG00000034066.13	195.516560314977	167.300103059036	172.899054316678	139.47826714014	155.21669361298	169.315064590197
ENSMUSG00000034071.15	161	143	151	136	117	127
ENSMUSG00000034075.10	1678.2592631327	1354.43816059316	1372.56936777558	1425.72486072401	1342.22016432965	1465.52315745122
ENSMUSG00000034083.16	617.411644840282	512.827352442582	620.13014750907	466.68634799823	563.586791128572	507.994669201036
ENSMUSG00000034087.14	0	0	0	0	0	0
ENSMUSG00000034088.15	4617	4184	4128	3917	4284	4148
ENSMUSG00000034098.14	704.009494981099	506	475.030729346792	484.009688006917	456.048860900157	424.04150733379
ENSMUSG00000034101.14	2405.20392654131	2095.26875540053	2140.15907477015	2071.91735848685	1833.95595433136	2230.83439747056
ENSMUSG00000034105.9	313.296009896611	230.615715866908	245.703809639661	224.912657049128	186.82573792527	221.823117410989
ENSMUSG00000034107.10	5	2	2	6	2	5
ENSMUSG00000034108.6	124	106	128	98	94	122
ENSMUSG00000034109.15	503.793877748059	516.817503005621	485.169606178035	426.345940826195	543.546229708261	509.289941406233
ENSMUSG00000034110.8	250	194	214	174	273	237
ENSMUSG00000034111.6	1366	1301	1420	1152	1457	1398
ENSMUSG00000034112.9	11	17	24	15	14	13
ENSMUSG00000034115.10	1	0	1	0	0	0
ENSMUSG00000034116.17	52	46	42	48	44	54
ENSMUSG00000034117.3	2.1200713414154	2.23092568343325	9.54976250448601	10.4679386556352	1.12248937141449	1.22028500920577
ENSMUSG00000034118.15	812	636	607	552	493	538
ENSMUSG00000034120.18	1677.38041847837	1461.47525760782	1445.23046204119	1392.68302605432	1448.61707197373	1599.40868284213
ENSMUSG00000034121.12	50	39.5208116582273	41.7476391348871	54.6082808040832	49.0599629819378	56
ENSMUSG00000034122.17	0	0	0	0	0	0
ENSMUSG00000034126.5	781.344477874012	583.489170275281	606.777576294001	607.521409163527	563.172833350115	585.036530582732
ENSMUSG00000034127.15	31	16	30	29	8	19
ENSMUSG00000034135.15	2153.00139613634	1921.00789146505	1814.0097895138	2146.02559361985	2117.06407656069	1954.01656316893
ENSMUSG00000034139.4	1	0	0	0	0	0
ENSMUSG00000034145.14	1167	939	905	888	864	892
ENSMUSG00000034151.13	30	24	30	15	9	14
ENSMUSG00000034152.6	3006	2627	2511	2345	2382	2634
ENSMUSG00000034154.15	903	864	906	838	873	901
ENSMUSG00000034156.16	6996.84604139124	6650.76825281884	7108.69961270931	5730.79968778604	5906.7405060033	6365.89171231894
ENSMUSG00000034157.12	2044	2076.63958579959	2022.96868740474	1813.9089361831	1965.65504363265	2179
ENSMUSG00000034158.9	5566.70820780194	5240.64944164266	5222.13765043939	4372.8359941624	5106.39351445215	5268.04334101613
ENSMUSG00000034159.12	0	1	0	0	0	0
ENSMUSG00000034160.13	8389.83209659272	7384.19828231545	7602.46130464908	7243.22794945425	7415.12332975065	7312.43049406988
ENSMUSG00000034161.8	34	39	38	28	42	54
ENSMUSG00000034163.10	1686	1653	1712	1559	1493	1520
ENSMUSG00000034164.17	40	28	34	19	33	20
ENSMUSG00000034165.16	271.644883561637	262.104206739396	231.827646048969	206.739934467806	206.519776670213	223.322679892007
ENSMUSG00000034168.7	1722.4787437131	1735.82196202778	1654.52680283739	1505.94912195809	1721.39962703412	1634.90835413178
ENSMUSG00000034171.13	1144.20009886459	1170.28240076685	1145.67395666274	885.99215419896	1083.62565110257	1052
ENSMUSG00000034173.13	247.246095304814	253.659543772044	225.22051025845	176.418564857347	200.17581316094	222.123666276255
ENSMUSG00000034175.13	209.304999583979	125.107478328504	143.055155990626	135.138184872331	155.131274197572	142.131232556754
ENSMUSG00000034177.15	81	57	59	50	35	50
ENSMUSG00000034185.9	0	0	0	0	0	0
ENSMUSG00000034187.18	14136.7250039878	12747.7208811248	12136.1099661026	12608.2874108237	13876.6633568967	14108.6099953305
ENSMUSG00000034189.5	801.062888537567	694.032373832672	754.373590801933	747.840929449932	692.163205820672	801.284318486559
ENSMUSG00000034190.9	1626	1320	1375	1318	1283	1384
ENSMUSG00000034192.5	286.461121797282	246.131551413806	233.21315457933	210.753576538773	214.506243340337	240.363563565439
ENSMUSG00000034194.17	270	265	260	198	253	254
ENSMUSG00000034201.13	1075.47292383067	913.126532108264	898	946	781	890
ENSMUSG00000034203.8	421.696004802553	351.385186563762	356.072470331491	324.251321834651	312.495879257593	352.526131817286
ENSMUSG00000034205.16	45.3213651610742	47.4873281551125	48.0962991518567	42.38136439203	42.3514509865824	37.6101148365226
ENSMUSG00000034206.15	204.266863658722	177.381914783655	253.521495340274	164.554622563661	195.372100289328	182.719616409741
ENSMUSG00000034209.4	346	274	248	297	246	274
ENSMUSG00000034210.13	1206.27967670931	1027.7039360584	1011.86339253273	931.664169395722	1087.25389634867	1009.68530610083
ENSMUSG00000034211.14	1519.37368424037	1115.45547852651	1167.07898212014	1134.77514697595	960.743636974251	1072.30916868056
ENSMUSG00000034212.14	12.2143238829899	9.79531487603383	12.1135332464954	4.25452255404326	12.7880910825511	13.6745478863261
ENSMUSG00000034216.12	946	852	753	802	745	843
ENSMUSG00000034218.16	900.798636220261	808.361390876508	878.129733520021	674.86690966647	813.058521607971	834.754731894017
ENSMUSG00000034219.15	1	0	0	0	0	1
ENSMUSG00000034220.7	1237.78567611701	1088.20468512397	996.886466753505	1042.74547744596	939.211908917449	993.325452113674
ENSMUSG00000034224.14	6	2	4	2	4	3
ENSMUSG00000034226.7	119	92	100	105	87	71
ENSMUSG00000034227.7	49	42	37	49	37	42
ENSMUSG00000034235.17	2221.58372046068	2034.45125947213	2203.46408483865	1696.66343023655	1848.59448583184	2157.82033208482
ENSMUSG00000034239.14	3	2	1	2	1	4
ENSMUSG00000034243.17	4081	4337	4329	3371	4825	4220
ENSMUSG00000034245.10	3205	2869	3007	2385	2560	2809
ENSMUSG00000034247.9	307.323406723628	341.699470709639	323.97402371835	266.177918192369	348.402766597394	305.034761462343
ENSMUSG00000034248.7	502.534990785555	501.779196354673	514.902968584389	455.871470015596	575.752891971146	520.726421086474
ENSMUSG00000034252.14	3106.17820353036	2741.07536492321	2916.850442927	2624.34664375992	2755.0381015455	2572.57880137791
ENSMUSG00000034254.17	2530.98263586755	2195.98494905235	2122.96460824389	2078.97767900847	1939.97511420266	2079
ENSMUSG00000034255.17	177	192	139	164	172	190
ENSMUSG00000034258.4	49	59	58	28	62	52
ENSMUSG00000034259.8	404.317362682672	293.159783227487	279.453560230124	337.966984812017	284.924420681645	294.782862312746
ENSMUSG00000034263.13	589.858167220514	442.240567890069	419.116941045711	483.780775994455	391.399602761706	427.221324111886
ENSMUSG00000034265.8	671	540	435	610	442	443
ENSMUSG00000034266.6	2	2	3	2	0	1
ENSMUSG00000034269.12	3371.03772932129	3364.7043098211	3493.46530799972	3044.54221956486	3398.96795869954	3298.5574947583
ENSMUSG00000034271.16	1190	974	1065.93128010436	1065	924	963
ENSMUSG00000034274.11	574	460	514	431	438	504
ENSMUSG00000034275.18	4186.70820957394	3921.02435065575	4424.25149111401	4382.18172642424	4189.29674721254	4383.31539082043
ENSMUSG00000034278.3	166	116.883978280324	112	126	91	93
ENSMUSG00000034282.3	126	134	135	123	112	120
ENSMUSG00000034285.15	1175	893	903	850	881	951
ENSMUSG00000034290.9	652	670	669	579	689	698
ENSMUSG00000034292.13	376	379	394	282	363	338
ENSMUSG00000034295.10	2090.63842231931	1955.27156714046	2087.47931619476	1735.57555254647	2035	2122.15961093368
ENSMUSG00000034297.14	4023	3502	3731	3337	3779	3531
ENSMUSG00000034300.17	710	545	596	500	629	460
ENSMUSG00000034303.7	127.536511205693	124.395757913121	140.800173720604	102.438940299802	118.524346068433	110.776982873643
ENSMUSG00000034308.13	121	112	90	101	104	101
ENSMUSG00000034310.8	2080	1745	2008	1737	1930	2035
ENSMUSG00000034311.3	53.5411947011636	39.0336567524482	47.7930855380897	45.0705904943075	31.6354820422081	27.2328561739593
ENSMUSG00000034312.14	7130.61228333993	6458.52111323316	6360.49005038307	6018.73130861394	6205.16786427624	6721.66775857033
ENSMUSG00000034317.14	120.4557353728	92.9691688555995	102.192485191772	106.815854539951	156.5739214563	106.229363265608
ENSMUSG00000034320.14	388.944768240645	387.811557446784	451.734771463157	315.925753660718	274.965281455375	337.908570006268
ENSMUSG00000034321.14	270.435444931893	218.947207174642	209.092456454733	222.333738353683	212.253372518169	233.415052424274
ENSMUSG00000034324.16	223.269960962371	152.696856848289	181.763024149514	194.37008814012	199.348749766369	172.560330203113
ENSMUSG00000034327.17	126	93	119	107	136	106
ENSMUSG00000034329.16	71.1157604084668	69.0695560019994	108.847053681472	85.2256600399921	96.3477231120031	74.7769304456741
ENSMUSG00000034330.10	113	76	78	81	66	76
ENSMUSG00000034333.15	510.288274053606	362.878318793637	385.826502047713	397.322928270153	428.190813332083	417.419004616444
ENSMUSG00000034334.8	129	97	93.8165983467159	92	66	78
ENSMUSG00000034336.3	2033.20956270128	1878.82310038385	1575.60490311363	1752.32315107184	1934.14284990954	1728.70206654128
ENSMUSG00000034339.8	0	0	0	0	0	0
ENSMUSG00000034341.17	3793.65031128355	3543.91316722079	3259.90354211089	3520.27940025213	3268.31096705469	3577.74916164979
ENSMUSG00000034342.9	1190.90447974481	1229.24168956296	1306.71797910217	1049.82685391159	1385.86807063818	1124.65246783716
ENSMUSG00000034343.14	790.094066295559	702.203086956679	761.303704209663	690.313069900195	696.867668199953	751.719729756465
ENSMUSG00000034345.14	837	675	647	605.01009737292	631	618
ENSMUSG00000034349.14	339.156000035547	282.84732818	281.300311097644	263.681416250248	300.121916015499	246.809529264688
ENSMUSG00000034353.14	958	803	712	809	765	786
ENSMUSG00000034354.17	3269	2677.85241755348	2716.88214057846	2655.77556897192	2532	2645
ENSMUSG00000034359.16	0	0	0	0	0	0
ENSMUSG00000034361.10	249	181	152	204	184	184
ENSMUSG00000034362.7	1	3	5	3	3	3
ENSMUSG00000034371.9	111.727471013391	98.5748496820529	100.32233552183	96.0205742768457	112.123910581068	112.072066978555
ENSMUSG00000034377.10	8944.80845365923	7845.29951498164	7613.63012852741	7181.36718863138	8599.71892361866	8293.75145391571
ENSMUSG00000034379.9	191	93	101	126	89	127
ENSMUSG00000034382.14	7	6	2	7	0	4
ENSMUSG00000034384.11	3.04273343959674	2.04248218857626	5.10405634655816	5.07546328341914	4.09163029521396	2.04007758439596
ENSMUSG00000034387.12	4	3	2	1	3	2
ENSMUSG00000034390.16	2558.98207667084	2249.52787292871	2153.91899297721	2130.86175490085	2158.53302121352	2195.23282362297
ENSMUSG00000034391.12	34.525099952019	28.4563349488854	39.5718536587013	20.6406364657081	46.3575427745274	38.4494010839864
ENSMUSG00000034394.14	18.4552004247316	17.2963700224923	27.1853246551522	12.3562066480838	25.5331811409783	17.4676625310169
ENSMUSG00000034401.16	45	48	62	47	36.0026831000449	35
ENSMUSG00000034402.3	1855	1929	1946	1542	1939	1448
ENSMUSG00000034403.16	5079	3960	4005	4324	3707	4063
ENSMUSG00000034412.13	408	287	276	316	246	271
ENSMUSG00000034413.14	2401.7987614485	2405.5969230277	2364.3138847255	1825.75791251382	2047.18401078778	1942.40396595141
ENSMUSG00000034416.18	13	5	3	12	10	10
ENSMUSG00000034422.14	71.6230594038499	82.1961674880442	96.4263877062297	66.1496087627202	70.2003745645253	70.634240323379
ENSMUSG00000034424.5	552.327083706091	418.263973695455	409.597180968513	402.504068081515	410.636923821625	495.791888478463
ENSMUSG00000034427.17	12	15	12	4	17	13
ENSMUSG00000034429.15	237.706572157615	180.565831063922	171.474653209045	163.809033780491	138.793488922497	151.562585294187
ENSMUSG00000034430.16	772.351607287511	658.077598182506	667.897779452122	676.680099123304	733.276790109391	711.07445607179
ENSMUSG00000034432.11	1481.7988951221	1136.35609812104	1141.84996856236	1225.76330154848	1087.93133543083	1191.0737902672
ENSMUSG00000034435.6	5	5	4	5	2	8
ENSMUSG00000034437.8	0	0	0	0	0	2.59321447518958
ENSMUSG00000034438.16	4.64163584301443	3.77905445163272	4.02883913822202	1.19117497995148	1	3
ENSMUSG00000034442.11	279	233	194	215	173	247
ENSMUSG00000034445.8	149.340764811416	120.458367966544	130.772978509952	148.024216914833	132.887482444581	119.970941075229
ENSMUSG00000034449.7	41	28	49	39	44	37
ENSMUSG00000034450.8	0	0	0	0	0	0
ENSMUSG00000034452.7	22	19	27	16	13	20
ENSMUSG00000034453.8	367	326	376	332	315	378
ENSMUSG00000034456.15	0	0	5	0	3	2
ENSMUSG00000034457.10	10	9	4	2	6	6
ENSMUSG00000034459.8	80.4952103330975	64.6313167716626	97.9706526055361	67.886228791801	66.0825347956133	66.3199368222781
ENSMUSG00000034460.9	85.5009945237137	175.313271902488	147.898447456573	110.598982475014	122.132796358429	125.37923810522
ENSMUSG00000034462.9	1016.45056236543	792.634147809943	932.974857223031	919.598574659606	855.435994540319	892.245713447484
ENSMUSG00000034463.4	989	833	820	767	705	860
ENSMUSG00000034467.7	8	1	5	1	2	3
ENSMUSG00000034471.12	362	270	322	283	233	251
ENSMUSG00000034472.13	672.225378331592	767.023720203425	721.39203250508	623.739338558007	644.835889638568	773.605966571079
ENSMUSG00000034473.14	273	249	268	239	241	295
ENSMUSG00000034480.18	903.444679706118	811.367358529645	933.080520189934	693.966474172949	982.960623538162	815.628280149593
ENSMUSG00000034482.2	0	0	0	0	0	0
ENSMUSG00000034484.8	1320.62514781724	1033.32232703335	1096.04149944624	1045.79533311123	1074.85731915934	1054.38648979311
ENSMUSG00000034485.10	155	188	197	168	157	138
ENSMUSG00000034486.8	1	0	1	0	1	0
ENSMUSG00000034487.4	136.006348557438	188.77865694208	164.261344281913	116.78945112977	160.227247072907	139.783505719162
ENSMUSG00000034488.14	5084.28290035563	4534.96190426905	4654.66333240435	4174.31420509918	4761.60251747003	4551.84421865449
ENSMUSG00000034493.1	5.23877445954517	3.18032699998333	6.28206937005095	6.23864104800475	2.0623246284237	6.29061519453944
ENSMUSG00000034501.7	675	586	615	503	639	605
ENSMUSG00000034509.9	76	67	65	73	60	66
ENSMUSG00000034518.14	607	507	524	501	495	564
ENSMUSG00000034520.14	111.066631017964	76.4512786367231	90.3266258568645	70.2883891496595	55.2834154662975	67.8042982944379
ENSMUSG00000034522.10	76.3134254657114	46.6686981813798	64.9272152332433	79.6796537660047	83.1227124751857	63.6507950395109
ENSMUSG00000034525.7	3681	3606	3749	3143	3772	3461
ENSMUSG00000034528.15	2.50500729911959	6.42172412349647	5.3260198358	7.56096182237328	7.30577109033418	6.49939682270498
ENSMUSG00000034532.9	277	212	208	228	205	238
ENSMUSG00000034533.10	4.20899972164216	6.68405860085555	3.23806966268187	1.02936201017156	4.19774948094205	4.24241163142572
ENSMUSG00000034538.8	267.520147255297	234.410126829089	280.363054426472	226.048587806506	225.55318522427	238.293362548152
ENSMUSG00000034543.15	1224.79115976897	1083.06237350759	1091.600337405	999	1103	1117.24567129111
ENSMUSG00000034544.17	1096.07683296335	1012.54693791251	1050.37440628181	964.226194953891	1081.04036720401	1052.65946815301
ENSMUSG00000034551.12	254.474796123221	227.88861189709	262.962615829987	189.248953657387	243.434004389124	200.005216356453
ENSMUSG00000034552.8	0	0	0	0	0	0
ENSMUSG00000034555.14	1	0	1	0	0	0
ENSMUSG00000034557.14	3528.07165101859	2880.09871101938	2740.11851402754	2776.50468946093	3213.94158819086	2960.74067197539
ENSMUSG00000034560.6	1463.69296464572	1222.51943254338	1510.37429055385	1232.89492000586	1319.87759422752	1360.65941264958
ENSMUSG00000034563.16	1565.62251970721	1387.49500873502	1343.97409531306	1261.08041823322	1510.40863112753	1157.38800599606
ENSMUSG00000034566.10	3095.39503172813	2310.10627024416	2260.03030959775	2340.81823720174	2068.62783879385	2405.17532254781
ENSMUSG00000034570.12	342.077781968226	267.212762529892	330.774584291091	262.136452336822	311.354073709413	282.554473043071
ENSMUSG00000034573.14	392.278220307825	401.0951306399	395.073591159011	391.218022861621	412.311793457464	458.082706765648
ENSMUSG00000034574.10	2087	1870	2053	1774	2031	1894
ENSMUSG00000034575.13	698.867672845506	780.76591805243	758.800200530267	672.51966082717	871.801065052867	921
ENSMUSG00000034579.17	114.922218031774	97.7872374701078	112.225415708909	77.8635476631781	52.6459262905874	84.4455269569291
ENSMUSG00000034583.9	0	0	0	0	0	0
ENSMUSG00000034584.3	1430.7889357506	1370.06665686696	1428.1685963546	1170.82363200761	1267.73760774025	1213.44689095135
ENSMUSG00000034586.14	1792	1646	1480	1480	1379	1513
ENSMUSG00000034591.5	737.890882368427	633.855304910101	735.560174795208	710.029403240998	695.050280649682	797.242816352056
ENSMUSG00000034593.16	16483.7024619496	14943.5830800152	15727.0935475868	12406.7195195595	15293.9405646229	14658.7939625078
ENSMUSG00000034595.17	127	130	120	76	65	81
ENSMUSG00000034601.17	299	287	321	273	287	283
ENSMUSG00000034602.15	2502.30279383044	2283.73841579002	2320.2179840112	2199.44795888035	2434.15265675953	2328.14624826941
ENSMUSG00000034607.6	22	19	17	16	16	22
ENSMUSG00000034610.14	1774.07008328858	1695.11976509925	1889	1433.0387853018	1613	1535.11301427208
ENSMUSG00000034612.7	941	706	663	943	861	862
ENSMUSG00000034613.12	3914.11437077901	2999.55493599545	2930.11643747652	3342.8986921148	2843.0639267097	3026.26231241754
ENSMUSG00000034614.14	734	612	688	578	567	647
ENSMUSG00000034616.17	1112	1006	1048	861	885	922
ENSMUSG00000034617.7	284.64667494574	228.106935046326	295.66825351971	215.67649994542	226.776809134481	254.796874163345
ENSMUSG00000034620.17	509.085353411089	350.055953743849	355.054466786223	422.079339653454	341.016733440797	392.090574373557
ENSMUSG00000034621.14	1941	1900	1993	1685	1956	1824
ENSMUSG00000034623.14	13.6698902483569	19.62305815197	20.4009688392788	21.2229862462731	19.6902240079868	22.6977039360502
ENSMUSG00000034634.7	15	7	5	6	4	2
ENSMUSG00000034636.9	7779.276352433	7026.53085000112	7194.03835194622	6412.20139232839	7279.85147848473	7086.06471484472
ENSMUSG00000034639.7	109	74	93	53	60	66
ENSMUSG00000034640.9	736.94272131237	986.718826279798	803	625.924746854622	958.923274077764	980
ENSMUSG00000034641.2	12.0166308756038	12.2333193005316	8.77940771662613	8.48292784415622	17.305834504822	7.08342501515095
ENSMUSG00000034645.14	0	1	0	0	0	0
ENSMUSG00000034647.15	7526.31664084532	7375.50440136364	7191.88473293595	5948.04114271194	7790.62141152919	7089.94637688826
ENSMUSG00000034648.9	931	888	778	780	969	953
ENSMUSG00000034652.12	100.542395217492	78.2289528748344	127.225581228612	86.6388755416675	95.4009391206714	75.5846404628611
ENSMUSG00000034653.11	1707.19204754282	1445.6441001965	1523.27256469039	1395.51903683714	1479.44942205704	1459.60908517272
ENSMUSG00000034656.17	3524.13617118623	3497	3255	2748	3126	2709
ENSMUSG00000034659.14	364	306	320	358	307	309
