0	843	843	-83.7041	-0.0992931	-0.0992931
1	874	874	-25.8377	-0.0295626	-0.0295626
2	844	844	-610.44	-0.72327	-0.72327
3	826	826	169.95	0.205751	0.205751
4	870	870	27.347	0.0314333	0.0314333
5	839	839	5.82403	0.00694164	0.00694164
6	832	832	533.879	0.641681	0.641681
7	823	823	-286.935	-0.348645	-0.348645
8	840	840	-549.755	-0.65447	-0.65447
9	825	825	-280.249	-0.339696	-0.339696
10	862	862	-656.014	-0.761037	-0.761037
11	830	830	-1002.4	-1.20771	-1.20771
12	879	879	-200.214	-0.227775	-0.227775
13	828	828	-458.62	-0.553889	-0.553889
14	820	820	121.926	0.148691	0.148691
15	823	823	-59.5211	-0.0723221	-0.0723221
16	839	839	22.7461	0.027111	0.027111
17	825	825	221.441	0.268413	0.268413
18	831	831	1272.5	1.53129	1.53129
19	827	827	-282.472	-0.341562	-0.341562
20	820	820	-547.763	-0.668004	-0.668004
21	840	840	-153.067	-0.182223	-0.182223
22	822	822	181.363	0.220636	0.220636
23	826	826	-1773.26	-2.1468	-2.1468
24	820	820	-229.433	-0.279796	-0.279796
25	823	823	-211.204	-0.256627	-0.256627
26	824	824	-163.385	-0.198283	-0.198283
27	826	826	-310.489	-0.375895	-0.375895
28	825	825	-63.6949	-0.0772059	-0.0772059
29	841	841	835.989	0.994042	0.994042
30	848	848	683.639	0.806178	0.806178
31	834	834	-292.959	-0.351269	-0.351269
32	834	834	82.0136	0.0983376	0.0983376
33	823	823	184.025	0.223602	0.223602
34	820	820	44.0706	0.0537446	0.0537446
35	826	826	-174.425	-0.211168	-0.211168
36	857	857	93.3283	0.108901	0.108901
37	828	828	52.5268	0.0634381	0.0634381
38	821	821	-359.204	-0.43752	-0.43752
39	826	826	-628.147	-0.760469	-0.760469
40	832	832	-604.247	-0.726258	-0.726258
41	838	838	-1272.56	-1.51857	-1.51857
42	848	848	-90.4553	-0.106669	-0.106669
43	835	835	140.117	0.167805	0.167805
44	835	835	145.223	0.173919	0.173919
45	828	828	-566.511	-0.684192	-0.684192
46	823	823	43.504	0.0528603	0.0528603
47	830	830	361.914	0.436041	0.436041
48	869	869	-951.06	-1.09443	-1.09443
49	832	832	-1689.37	-2.03049	-2.03049
50	973	973	-866.358	-0.890399	-0.890399
51	827	827	739.28	0.89393	0.89393
52	840	840	-221.892	-0.264157	-0.264157
53	826	826	-675.441	-0.817726	-0.817726
54	835	835	-817.625	-0.979191	-0.979191
55	849	849	-372.447	-0.438689	-0.438689
56	841	841	-1119.48	-1.33113	-1.33113
57	845	845	-643.745	-0.761828	-0.761828
58	996	996	-641.405	-0.643981	-0.643981
59	844	844	-369.491	-0.437785	-0.437785
60	872	872	-30.9386	-0.0354801	-0.0354801
61	840	840	-93.4276	-0.111223	-0.111223
62	824	824	1196.36	1.45189	1.45189
63	928	928	371.516	0.40034	0.40034
64	838	838	-418.969	-0.499963	-0.499963
65	847	847	-937.454	-1.10679	-1.10679
66	863	863	-515.169	-0.596951	-0.596951
67	824	824	3.05178	0.00370362	0.00370362
68	820	820	405.253	0.494211	0.494211
69	846	846	-521.8	-0.616784	-0.616784
70	825	825	778.945	0.944176	0.944176
71	825	825	-358.044	-0.433992	-0.433992
72	842	842	155.398	0.184558	0.184558
73	820	820	482.969	0.588986	0.588986
74	820	820	-981.245	-1.19664	-1.19664
75	837	837	978.604	1.16918	1.16918
76	830	830	-1278.95	-1.54091	-1.54091
77	825	825	-156.477	-0.189669	-0.189669
78	860	860	201.316	0.234088	0.234088
79	838	838	-900.55	-1.07464	-1.07464
80	835	835	-315.063	-0.377321	-0.377321
81	820	820	-438.802	-0.535124	-0.535124
82	830	830	783.666	0.944176	0.944176
83	840	840	264.727	0.315151	0.315151
84	823	823	-782.412	-0.950683	-0.950683
85	842	842	-294.708	-0.350009	-0.350009
86	827	827	233.174	0.281952	0.281952
87	826	826	-316.075	-0.382658	-0.382658
88	826	826	33.9058	0.0410482	0.0410482
89	839	839	562.284	0.670184	0.670184
90	910	910	-90.6926	-0.0996622	-0.0996622
91	825	825	445.18	0.539613	0.539613
92	821	821	-117.203	-0.142757	-0.142757
93	829	829	-647.09	-0.780566	-0.780566
94	827	827	170.156	0.205751	0.205751
95	827	827	-369.051	-0.446253	-0.446253
96	820	820	-736.104	-0.897687	-0.897687
97	821	821	384.873	0.468786	0.468786
98	856	856	-267.371	-0.312349	-0.312349
99	827	827	613.574	0.741927	0.741927
100	860	860	-1303.3	-1.51547	-1.51547
101	828	828	513.948	0.62071	0.62071
102	836	836	663.558	0.79373	0.79373
103	820	820	746.685	0.910592	0.910592
104	832	832	0.695235	0.000835619	0.000835619
105	840	840	-107.797	-0.12833	-0.12833
106	820	820	171.433	0.209065	0.209065
107	820	820	-656.655	-0.800799	-0.800799
108	835	835	-187.728	-0.224824	-0.224824
109	828	828	558.22	0.674178	0.674178
110	835	835	389.49	0.466455	0.466455
111	841	841	-1792.52	-2.13142	-2.13142
112	841	841	173.037	0.205751	0.205751
113	833	833	-1022.74	-1.22778	-1.22778
114	832	832	-45.2414	-0.0543767	-0.0543767
115	856	856	97.9144	0.114386	0.114386
116	833	833	-479.95	-0.57617	-0.57617
117	823	823	-74.2388	-0.0902051	-0.0902051
118	829	829	1092.24	1.31754	1.31754
119	834	834	307.277	0.368438	0.368438
120	821	821	-425.746	-0.51857	-0.51857
121	835	835	14.6693	0.017568	0.017568
122	830	830	244.842	0.29499	0.29499
123	848	848	-42.16	-0.049717	-0.049717
124	843	843	-7.85113	-0.00931332	-0.00931332
125	836	836	-1072.91	-1.28338	-1.28338
126	841	841	-14.3393	-0.0170503	-0.0170503
127	828	828	-323.059	-0.390168	-0.390168
128	820	820	-1312.18	-1.60022	-1.60022
129	826	826	246.922	0.298937	0.298937
130	829	829	430.918	0.519805	0.519805
