0	843	843	-4.9605	-0.00588434	-0.00588434
1	874	874	-1491.32	-1.70632	-1.70632
2	844	844	-710.912	-0.842313	-0.842313
3	826	826	-216.823	-0.262497	-0.262497
4	870	870	-881.319	-1.01301	-1.01301
5	839	839	-303.756	-0.362045	-0.362045
6	832	832	220.019	0.264446	0.264446
7	823	823	-214.268	-0.26035	-0.26035
8	840	840	101.081	0.120334	0.120334
9	825	825	239.556	0.290371	0.290371
10	862	862	-623.973	-0.723866	-0.723866
11	830	830	-1007.52	-1.21389	-1.21389
12	879	879	225.887	0.256982	0.256982
13	828	828	-522.899	-0.63152	-0.63152
14	820	820	197.194	0.24048	0.24048
15	823	823	625.939	0.760558	0.760558
16	839	839	-141.45	-0.168594	-0.168594
17	825	825	-839.705	-1.01782	-1.01782
18	831	831	208.202	0.250544	0.250544
19	827	827	-520.862	-0.629821	-0.629821
20	820	820	-480.251	-0.585672	-0.585672
21	840	840	-65.779	-0.0783083	-0.0783083
22	822	822	284.591	0.346218	0.346218
23	826	826	-287.572	-0.348151	-0.348151
24	820	820	-317.383	-0.387052	-0.387052
25	823	823	-82.6505	-0.100426	-0.100426
26	824	824	-535.649	-0.65006	-0.65006
27	826	826	-593.644	-0.718698	-0.718698
28	825	825	-211.1	-0.255879	-0.255879
29	841	841	368.75	0.438466	0.438466
30	848	848	-213.225	-0.251445	-0.251445
31	834	834	1.93271	0.0023174	0.0023174
32	834	834	-108.447	-0.130032	-0.130032
33	823	823	-460.45	-0.559478	-0.559478
34	820	820	411.177	0.501435	0.501435
35	826	826	-501.628	-0.607297	-0.607297
36	857	857	-534	-0.623104	-0.623104
37	828	828	-34.2487	-0.0413632	-0.0413632
38	821	821	547.639	0.667039	0.667039
39	826	826	-849.145	-1.02802	-1.02802
40	832	832	-344.468	-0.414023	-0.414023
41	838	838	-292.738	-0.349329	-0.349329
42	848	848	229.15	0.270224	0.270224
43	835	835	451.591	0.540827	0.540827
44	835	835	-785.118	-0.940262	-0.940262
45	828	828	-588.785	-0.711093	-0.711093
46	823	823	121.762	0.147949	0.147949
47	830	830	63.4343	0.0764269	0.0764269
48	869	869	-903.847	-1.0401	-1.0401
49	832	832	127.438	0.153171	0.153171
50	973	973	-799.436	-0.82162	-0.82162
51	827	827	78.3332	0.0947197	0.0947197
52	840	840	-346.034	-0.411945	-0.411945
53	826	826	-389.106	-0.471073	-0.471073
54	835	835	-461.668	-0.552896	-0.552896
55	849	849	-23.8808	-0.0281281	-0.0281281
56	841	841	-561.646	-0.667831	-0.667831
57	845	845	-539.01	-0.637882	-0.637882
58	996	996	275.844	0.276952	0.276952
59	844	844	-8.74766	-0.0103645	-0.0103645
60	872	872	757.123	0.86826	0.86826
61	840	840	283.039	0.336951	0.336951
62	824	824	-34.3971	-0.0417441	-0.0417441
63	928	928	-373.515	-0.402494	-0.402494
64	838	838	337.078	0.402241	0.402241
65	847	847	-50.4458	-0.0595582	-0.0595582
66	863	863	-281.688	-0.326406	-0.326406
67	824	824	-496.508	-0.602558	-0.602558
68	820	820	283.366	0.345569	0.345569
69	846	846	-265.438	-0.313756	-0.313756
70	825	825	-1020.71	-1.23722	-1.23722
71	825	825	-243.935	-0.295679	-0.295679
72	842	842	-191.496	-0.22743	-0.22743
73	820	820	961.291	1.17231	1.17231
74	820	820	1474.15	1.79774	1.79774
75	837	837	-518.428	-0.619388	-0.619388
76	830	830	-211.559	-0.25489	-0.25489
77	825	825	-61.6635	-0.0747436	-0.0747436
78	860	860	-858.229	-0.997941	-0.997941
79	838	838	78.9635	0.0942285	0.0942285
80	835	835	-505.079	-0.604885	-0.604885
81	820	820	50.8916	0.0620629	0.0620629
82	830	830	-465.13	-0.560398	-0.560398
83	840	840	-364.455	-0.433875	-0.433875
84	823	823	202.077	0.245537	0.245537
85	842	842	212.457	0.252324	0.252324
86	827	827	-257.719	-0.311631	-0.311631
87	826	826	155.253	0.187957	0.187957
88	826	826	360.987	0.437031	0.437031
89	839	839	-290.898	-0.34672	-0.34672
90	910	910	958.319	1.0531	1.0531
91	825	825	-109.146	-0.132298	-0.132298
92	821	821	-112.662	-0.137225	-0.137225
93	829	829	-363.918	-0.438984	-0.438984
94	827	827	49.1494	0.0594309	0.0594309
95	827	827	-43.9163	-0.0531031	-0.0531031
96	820	820	-85.5367	-0.104313	-0.104313
97	821	821	600.218	0.731081	0.731081
98	856	856	-480.855	-0.561746	-0.561746
99	827	827	128.854	0.155809	0.155809
100	860	860	-272.963	-0.317399	-0.317399
101	828	828	-900.752	-1.08786	-1.08786
102	836	836	320.448	0.383311	0.383311
103	820	820	232.177	0.283143	0.283143
104	832	832	502.376	0.603817	0.603817
105	840	840	-462.48	-0.550572	-0.550572
106	820	820	-103.354	-0.126042	-0.126042
107	820	820	653.515	0.79697	0.79697
108	835	835	227.993	0.273046	0.273046
109	828	828	76.4307	0.0923076	0.0923076
110	835	835	-273.801	-0.327905	-0.327905
111	841	841	285.656	0.339662	0.339662
112	841	841	119.299	0.141854	0.141854
113	833	833	-69.6202	-0.0835777	-0.0835777
114	832	832	525.424	0.631519	0.631519
115	856	856	-41.366	-0.0483247	-0.0483247
116	833	833	-89.2028	-0.107086	-0.107086
117	823	823	-628.714	-0.763929	-0.763929
118	829	829	1043.52	1.25877	1.25877
119	834	834	289.749	0.347421	0.347421
120	821	821	-354.04	-0.43123	-0.43123
121	835	835	-595.926	-0.713684	-0.713684
122	830	830	-17.4283	-0.0209979	-0.0209979
123	848	848	108.206	0.127602	0.127602
124	843	843	-605.011	-0.717688	-0.717688
125	836	836	-285.899	-0.341984	-0.341984
126	841	841	475.87	0.565838	0.565838
127	828	828	-405.607	-0.489864	-0.489864
128	820	820	-22.4687	-0.0274008	-0.0274008
129	826	826	713.529	0.863837	0.863837
130	829	829	-376.629	-0.454317	-0.454317
131	1204	1204	-1067.33	-0.886489	-0.886489
132	875	875	-233.736	-0.267127	-0.267127
133	823	823	463.836	0.563591	0.563591
134	837	837	-608.865	-0.727437	-0.727437
135	827	827	-36.0691	-0.0436144	-0.0436144
136	826	826	-135.744	-0.164339	-0.164339
137	949	949	-234.989	-0.247618	-0.247618
138	835	835	-186.531	-0.22339	-0.22339
139	836	836	-291.298	-0.348443	-0.348443
140	850	850	626.856	0.737477	0.737477
141	844	844	-845.063	-1.00126	-1.00126
142	875	875	250.125	0.285857	0.285857
143	822	822	82.7529	0.100673	0.100673
144	824	824	-116.871	-0.141834	-0.141834
145	823	823	-400.324	-0.486421	-0.486421
146	843	843	-733.531	-0.870144	-0.870144
147	847	847	-517.438	-0.610907	-0.610907
148	834	834	144.076	0.172753	0.172753
149	859	859	-396.01	-0.461012	-0.461012
150	824	824	-47.09	-0.0571481	-0.0571481
151	820	820	-177.237	-0.216143	-0.216143
152	876	876	-1877.21	-2.14293	-2.14293
153	847	847	-1113.95	-1.31517	-1.31517
154	824	824	-276.577	-0.335652	-0.335652
155	826	826	80.7574	0.0977692	0.0977692
156	859	859	-380.981	-0.443517	-0.443517
157	835	835	-88.7583	-0.106297	-0.106297
158	832	832	-952.842	-1.14524	-1.14524
159	824	824	88.9542	0.107954	0.107954
160	836	836	166.371	0.199008	0.199008
161	830	830	417.529	0.503047	0.503047
162	832	832	203.786	0.244935	0.244935
163	843	843	323.005	0.383162	0.383162
164	856	856	-587.015	-0.685765	-0.685765
165	830	830	285.473	0.343943	0.343943
166	840	840	-427.333	-0.50873	-0.50873
167	848	848	-77.5005	-0.0913921	-0.0913921
168	845	845	1046.41	1.23835	1.23835
169	853	853	-724.67	-0.849555	-0.849555
