	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSMUSG00000000001.4	626.795494221004	0.0402412970657615	0.0997478457569575	0.403430237118225	0.686631746431039	0.999930822556253
ENSMUSG00000000028.15	47.9399718866755	0.243223016837194	0.332657215483738	0.731152085438785	0.464686263028355	0.999930822556253
ENSMUSG00000000037.16	47.8705432563536	-0.352470552457656	0.308649662740411	-1.14197614644439	0.253463934927805	0.999930822556253
ENSMUSG00000000056.7	1318.04718260138	0.0983372226943997	0.0923064027627113	1.065334795325	0.286724452233607	0.999930822556253
ENSMUSG00000000058.6	501.376612917277	0.15221834051158	0.123129426414339	1.23624664667368	0.216366896427154	0.999930822556253
ENSMUSG00000000078.7	1440.60104657151	-0.160057891517067	0.120421287457063	-1.32914947927406	0.183798658907677	0.979742158924742
ENSMUSG00000000085.16	645.103610194846	-0.0431934410599906	0.118203979386635	-0.36541444107147	0.714802063064387	0.999930822556253
ENSMUSG00000000088.7	461.531424400391	-0.0470695161903227	0.130407325567561	-0.360942270577715	0.718142603245235	0.999930822556253
ENSMUSG00000000093.6	20.4374585713863	0.386415824512539	0.471405247919131	0.819710485231654	0.41238117123242	0.999930822556253
ENSMUSG00000000120.6	19.6074547743608	0.239218224814048	0.473257577619493	0.505471515146838	0.613227700270998	NA
ENSMUSG00000000125.5	43.0317390754013	0.0396214674649003	0.366793275839228	0.10802124813833	0.913978837253804	0.999930822556253
ENSMUSG00000000126.11	219.515995894837	-0.418017986132104	0.166942551213659	-2.50396308845855	0.0122810845861805	0.293335761981881
ENSMUSG00000000127.15	784.33004877545	7.15439614308491e-05	0.0986843382255899	0.000724977871030572	0.999421551400452	0.999930822556253
ENSMUSG00000000131.15	2081.63402169684	0.0433109479552115	0.0704988240741837	0.614349934541274	0.538984111905128	0.999930822556253
ENSMUSG00000000134.17	556.241302262147	-0.0492355418347313	0.112706689084588	-0.436846670189906	0.662222550094358	0.999930822556253
ENSMUSG00000000142.15	691.622591597511	-0.00627454201951834	0.110280669886658	-0.0568961181136011	0.954627946602324	0.999930822556253
ENSMUSG00000000148.17	404.827868241628	0.00339821510822086	0.124476899233861	0.0272999659305175	0.978220484043016	0.999930822556253
ENSMUSG00000000149.10	1282.92057835327	0.161513748362335	0.0862632682327327	1.87233513952406	0.0611602521861958	0.671533696159471
ENSMUSG00000000167.14	31.4085703590636	-0.0446995332487105	0.368462457650468	-0.121313670689114	0.903442592347587	0.999930822556253
ENSMUSG00000000168.9	2460.13107085036	-0.0423744006509432	0.0716877567344214	-0.591096758794194	0.55445559145454	0.999930822556253
ENSMUSG00000000171.5	789.683046415577	-0.120051121933029	0.105765737727637	-1.13506627488554	0.25634755078607	0.999930822556253
ENSMUSG00000000182.9	6.8814885659486	-0.688795344579674	0.87200518138144	-0.789898224559258	0.429587208343425	NA
ENSMUSG00000000184.12	914.629979718797	-0.0219727459859329	0.372212996002874	-0.0590327211083282	0.952926045872285	0.999930822556253
ENSMUSG00000000194.13	1100.66714442231	0.00405131116587417	0.0962777071489734	0.0420794313226161	0.966435377072094	0.999930822556253
ENSMUSG00000000197.8	3530.76425835433	-0.0409545574958345	0.0651263415258939	-0.62884781389956	0.529448693865162	0.999930822556253
ENSMUSG00000000202.9	182.424478835563	-0.0867053700961	0.202364723194017	-0.428460893418521	0.668315599303163	0.999930822556253
