18275	842	842	376.432	0.447068	0.447068
27924	823	823	-647.724	-0.787027	-0.787027
27925	823	823	-1144.09	-1.39014	-1.39014
27926	823	823	-818.025	-0.993955	-0.993955
27927	823	823	-1001.55	-1.21695	-1.21695
27928	820	820	-1071.72	-1.30697	-1.30697
27929	839	839	-777.197	-0.926338	-0.926338
27930	841	841	-1078.87	-1.28285	-1.28285
27931	835	835	-747.872	-0.895655	-0.895655
27932	874	874	-290.18	-0.332013	-0.332013
27933	874	874	-105.744	-0.120989	-0.120989
27934	821	821	208.736	0.254246	0.254246
27935	837	837	-135.484	-0.161868	-0.161868
27936	830	830	178.456	0.215007	0.215007
27937	827	827	135.612	0.163981	0.163981
27938	820	820	-306.147	-0.37335	-0.37335
27939	845	845	-259.399	-0.306981	-0.306981
27940	825	825	130.566	0.158262	0.158262
27941	829	829	118.743	0.143237	0.143237
27942	841	841	-406.835	-0.483751	-0.483751
27943	847	847	25.5619	0.0301793	0.0301793
27944	828	828	33.2011	0.040098	0.040098
27945	820	820	-852.652	-1.03982	-1.03982
27946	833	833	-71.1775	-0.0854472	-0.0854472
27947	826	826	22.1794	0.0268515	0.0268515
27948	837	837	404.684	0.483493	0.483493
27949	820	820	-368.837	-0.449801	-0.449801
27950	845	845	-495.8	-0.586745	-0.586745
27951	830	830	-898.718	-1.08279	-1.08279
27952	851	851	110.679	0.130058	0.130058
27953	850	850	-42.0062	-0.049419	-0.049419
27954	835	835	-827.448	-0.990956	-0.990956
27955	851	851	-1737.59	-2.04182	-2.04182
27956	830	830	88.2332	0.106305	0.106305
27957	829	829	-319.206	-0.385049	-0.385049
27958	824	824	25.5285	0.0309812	0.0309812
27959	824	824	-402.503	-0.488475	-0.488475
27960	839	839	357.549	0.42616	0.42616
27961	822	822	-417.155	-0.507488	-0.507488
27962	827	827	-905.875	-1.09537	-1.09537
27963	835	835	231.295	0.277	0.277
27964	823	823	214.879	0.261093	0.261093
27965	863	863	-301.31	-0.349142	-0.349142
27966	827	827	-201.883	-0.244114	-0.244114
27967	832	832	-331.577	-0.39853	-0.39853
27968	853	853	-109.356	-0.128202	-0.128202
27969	828	828	-397.198	-0.479708	-0.479708
27970	821	821	-85.394	-0.104012	-0.104012
27971	853	853	-110.734	-0.129817	-0.129817
27972	820	820	-873.776	-1.06558	-1.06558
27973	832	832	69.2943	0.0832864	0.0832864
27974	841	841	-55.3609	-0.0658274	-0.0658274
27975	820	820	-496.754	-0.605797	-0.605797
27976	826	826	-133.492	-0.161613	-0.161613
27977	852	852	-171.21	-0.20095	-0.20095
27978	844	844	-902.904	-1.06979	-1.06979
27979	835	835	-6.5714	-0.00786994	-0.00786994
27980	823	823	532.936	0.647553	0.647553
27981	838	838	-219.125	-0.261486	-0.261486
27982	844	844	-220.616	-0.261393	-0.261393
27983	838	838	-218.84	-0.261146	-0.261146
27984	823	823	-288.984	-0.351135	-0.351135
27985	834	834	-375.326	-0.450031	-0.450031
27986	820	820	-184.69	-0.225232	-0.225232
