18275	842	842	152.879	0.181567	0.181567
27924	823	823	-1149.2	-1.39636	-1.39636
27925	823	823	69.3589	0.0842757	0.0842757
27926	823	823	-1295.12	-1.57366	-1.57366
27927	823	823	-857.138	-1.04148	-1.04148
27928	820	820	-1479.99	-1.80487	-1.80487
27929	839	839	-488.944	-0.582769	-0.582769
27930	841	841	-884.751	-1.05202	-1.05202
27931	835	835	-1075.34	-1.28783	-1.28783
27932	874	874	-256.117	-0.29304	-0.29304
27933	874	874	-152.691	-0.174704	-0.174704
27934	821	821	-379.933	-0.462768	-0.462768
27935	837	837	-83.8784	-0.100213	-0.100213
27936	830	830	-627.273	-0.75575	-0.75575
27937	827	827	-228.742	-0.276592	-0.276592
27938	820	820	-208.317	-0.254046	-0.254046
27939	845	845	-73.6776	-0.0871924	-0.0871924
27940	825	825	389.171	0.471722	0.471722
27941	829	829	394.307	0.475641	0.475641
27942	841	841	-366.707	-0.436036	-0.436036
27943	847	847	-234.166	-0.276465	-0.276465
27944	828	828	-364.681	-0.440436	-0.440436
27945	820	820	-375.985	-0.458518	-0.458518
27946	833	833	-657.727	-0.789589	-0.789589
27947	826	826	-786.766	-0.952501	-0.952501
27948	837	837	166.467	0.198885	0.198885
27949	820	820	-342.832	-0.418088	-0.418088
27950	845	845	-443.902	-0.525328	-0.525328
27951	830	830	-890.75	-1.07319	-1.07319
27952	851	851	-703.909	-0.827155	-0.827155
27953	850	850	-404.928	-0.476386	-0.476386
27954	835	835	-436.425	-0.522665	-0.522665
27955	851	851	-340.486	-0.400101	-0.400101
27956	830	830	257.27	0.309964	0.309964
27957	829	829	472.692	0.570195	0.570195
27958	824	824	-96.6132	-0.117249	-0.117249
27959	824	824	-439.574	-0.533464	-0.533464
27960	839	839	-361.41	-0.430763	-0.430763
27961	822	822	-233.73	-0.284343	-0.284343
27962	827	827	-59.0398	-0.0713903	-0.0713903
27963	835	835	-144.209	-0.172706	-0.172706
27964	823	823	-295.017	-0.358466	-0.358466
27965	863	863	100.352	0.116283	0.116283
27966	827	827	-239.281	-0.289336	-0.289336
27967	832	832	-206.814	-0.248574	-0.248574
27968	853	853	-244.199	-0.286283	-0.286283
27969	828	828	60.737	0.0733539	0.0733539
27970	821	821	-163.786	-0.199495	-0.199495
27971	853	853	-73.4351	-0.0860903	-0.0860903
27972	820	820	41.2608	0.050318	0.050318
27973	832	832	-65.707	-0.0789748	-0.0789748
27974	841	841	-144.819	-0.172198	-0.172198
27975	820	820	-736.025	-0.897592	-0.897592
27976	826	826	-19.201	-0.0232457	-0.0232457
27977	852	852	-128.848	-0.151231	-0.151231
27978	844	844	-269.183	-0.318937	-0.318937
27979	835	835	-140.852	-0.168685	-0.168685
27980	823	823	-624.761	-0.759126	-0.759126
27981	838	838	-280.488	-0.334711	-0.334711
27982	844	844	-325.176	-0.38528	-0.38528
27983	838	838	-391.36	-0.467017	-0.467017
27984	823	823	-217.77	-0.264605	-0.264605
27985	834	834	188.817	0.226399	0.226399
27986	820	820	-175.219	-0.213682	-0.213682
27987	835	835	-193.82	-0.23212	-0.23212
27988	830	830	-382.873	-0.461292	-0.461292
27989	829	829	-228.652	-0.275817	-0.275817
27990	833	833	-196.693	-0.236127	-0.236127
27991	880	880	182.694	0.207607	0.207607
27992	829	829	-270.158	-0.325885	-0.325885
27993	852	852	65.3167	0.0766628	0.0766628
27994	870	870	-20.2118	-0.023232	-0.023232
27995	871	871	58.5831	0.0672596	0.0672596
27996	835	835	74.6183	0.0893632	0.0893632
27997	843	843	-37.1494	-0.0440681	-0.0440681
27998	822	822	19.344	0.0235329	0.0235329
27999	820	820	426.211	0.519769	0.519769
28000	851	851	194.819	0.228929	0.228929
28001	840	840	281.069	0.334606	0.334606
28002	842	842	151.765	0.180244	0.180244
28003	842	842	-54.4812	-0.0647045	-0.0647045
28004	825	825	961.141	1.16502	1.16502
28005	826	826	-76.8176	-0.0929995	-0.0929995
28006	823	823	449.425	0.546082	0.546082
28007	854	854	313.206	0.366752	0.366752
28008	869	869	224.303	0.258116	0.258116
28009	823	823	159.239	0.193486	0.193486
28010	874	874	-141.262	-0.161627	-0.161627
28011	823	823	394.701	0.479588	0.479588
28012	829	829	171.856	0.207305	0.207305
28013	836	836	190.741	0.228159	0.228159
28014	851	851	440.879	0.518072	0.518072
28015	820	820	22.4823	0.0274174	0.0274174
28016	828	828	330.606	0.399282	0.399282
28017	871	871	356.753	0.40959	0.40959
28018	837	837	-376.872	-0.450265	-0.450265
28019	844	844	320.951	0.380274	0.380274
28020	822	822	457.798	0.556932	0.556932
28021	829	829	206.639	0.249263	0.249263
28022	825	825	-0.981058	-0.00118916	-0.00118916
28023	831	831	-55.4797	-0.0667626	-0.0667626
28024	820	820	-702.869	-0.857158	-0.857158
28025	823	823	-258.57	-0.31418	-0.31418
28026	820	820	-186.814	-0.227822	-0.227822
28027	844	844	-532.676	-0.631133	-0.631133
28028	834	834	402.208	0.482264	0.482264
28029	821	821	148.161	0.180464	0.180464
28030	826	826	-223.128	-0.270131	-0.270131
28031	834	834	-635.601	-0.762111	-0.762111
28032	820	820	-433.614	-0.528797	-0.528797
28033	823	823	-329.478	-0.400338	-0.400338
28034	848	848	-590.823	-0.696725	-0.696725
28035	818	818	-470.717	-0.575448	-0.575448
28036	819	819	-405.979	-0.495701	-0.495701
28037	820	820	-534.563	-0.651907	-0.651907
28038	834	834	99.4063	0.119192	0.119192
28039	835	835	-382.126	-0.457636	-0.457636
28040	838	838	634.704	0.757403	0.757403
28041	840	840	-718.935	-0.855875	-0.855875
28042	827	827	-295.881	-0.357777	-0.357777
28043	849	849	-387.878	-0.456864	-0.456864
28044	830	830	-237.003	-0.285546	-0.285546
28045	842	842	-141.567	-0.168131	-0.168131
28046	832	832	-376.889	-0.452991	-0.452991
28047	820	820	751.784	0.916809	0.916809
28048	826	826	340.957	0.412781	0.412781
28049	820	820	-320.954	-0.391407	-0.391407
28050	837	837	-134.638	-0.160858	-0.160858
28051	842	842	-683.737	-0.81204	-0.81204
28052	823	823	-265.406	-0.322486	-0.322486
28053	826	826	464.084	0.561846	0.561846
28054	827	827	-529.602	-0.640389	-0.640389
28055	835	835	-402.444	-0.481969	-0.481969
28056	840	840	-500.576	-0.595924	-0.595924
28057	835	835	-362.144	-0.433705	-0.433705
28058	862	862	-419.294	-0.48642	-0.48642
28059	845	845	179.463	0.212382	0.212382
28060	830	830	-287.05	-0.345844	-0.345844
28061	835	835	-663.552	-0.794673	-0.794673
28062	848	848	-767.441	-0.905001	-0.905001
28063	841	841	84.2465	0.100174	0.100174
28064	820	820	-166.809	-0.203426	-0.203426
28065	875	875	165.047	0.188625	0.188625
28066	835	835	-338.744	-0.405681	-0.405681
28067	873	873	97.6242	0.111826	0.111826
28068	826	826	-713.251	-0.8635	-0.8635
28069	824	824	144.833	0.175768	0.175768
28070	830	830	-677.845	-0.816681	-0.816681
28071	834	834	135.513	0.162486	0.162486
28072	841	841	-1095.69	-1.30284	-1.30284
28073	826	826	-946.196	-1.14552	-1.14552
28074	839	839	-279.068	-0.33262	-0.33262
28075	832	832	479.026	0.575752	0.575752
28076	831	831	-252.036	-0.303292	-0.303292
28077	820	820	16.586	0.0202268	0.0202268
28078	852	852	71.0699	0.0834154	0.0834154
28079	849	849	-27.8609	-0.0328161	-0.0328161
28080	841	841	-882.51	-1.04936	-1.04936
28081	829	829	-432.689	-0.521941	-0.521941
28082	850	850	470.328	0.553327	0.553327
28083	822	822	-582.885	-0.709106	-0.709106
28084	828	828	-819.937	-0.990263	-0.990263
28085	839	839	477.451	0.569071	0.569071
28086	825	825	-281.234	-0.340889	-0.340889
28087	838	838	-236.02	-0.281647	-0.281647
28088	851	851	-471.687	-0.554274	-0.554274
28089	840	840	-406.037	-0.483377	-0.483377
28090	832	832	-511.422	-0.61469	-0.61469
28091	842	842	-942.853	-1.11978	-1.11978
28092	839	839	-142.804	-0.170207	-0.170207
28093	820	820	492.018	0.600022	0.600022
28094	826	826	-827.708	-1.00207	-1.00207
28095	859	859	241.27	0.280873	0.280873
28096	820	820	-351.9	-0.429146	-0.429146
28097	830	830	-363.052	-0.437412	-0.437412
