18275	842	842	637.622	0.757271	0.757271
27924	823	823	-787.57	-0.956951	-0.956951
27925	823	823	-914.613	-1.11132	-1.11132
27926	823	823	-309.27	-0.375784	-0.375784
27927	823	823	-537.054	-0.652556	-0.652556
27928	820	820	-192.91	-0.235256	-0.235256
27929	839	839	572.251	0.682063	0.682063
27930	841	841	-518.205	-0.616178	-0.616178
27931	835	835	-1001.32	-1.19918	-1.19918
27932	874	874	-362.052	-0.414247	-0.414247
27933	874	874	-460.625	-0.527031	-0.527031
27934	821	821	-200.101	-0.243729	-0.243729
27935	837	837	425.216	0.508024	0.508024
27936	830	830	-211.07	-0.254301	-0.254301
27937	827	827	-334.864	-0.404914	-0.404914
27938	820	820	148.444	0.181029	0.181029
27939	845	845	-394.545	-0.466917	-0.466917
27940	825	825	-59.7973	-0.0724816	-0.0724816
27941	829	829	-41.5123	-0.0500751	-0.0500751
27942	841	841	-198.325	-0.235821	-0.235821
27943	847	847	-303.22	-0.357992	-0.357992
27944	828	828	-416.521	-0.503045	-0.503045
27945	820	820	46.8951	0.0571891	0.0571891
27946	833	833	-267.724	-0.321397	-0.321397
27947	826	826	-19.5691	-0.0236914	-0.0236914
27948	837	837	458.635	0.547951	0.547951
27949	820	820	-190.083	-0.231808	-0.231808
27950	845	845	-520.314	-0.615756	-0.615756
27951	830	830	-579.067	-0.697672	-0.697672
27952	851	851	79.2297	0.0931019	0.0931019
27953	850	850	364.926	0.429324	0.429324
27954	835	835	-930.2	-1.11401	-1.11401
27955	851	851	-693.583	-0.815021	-0.815021
27956	830	830	58.6506	0.0706634	0.0706634
27957	829	829	401.036	0.483759	0.483759
27958	824	824	1062.52	1.28947	1.28947
27959	824	824	-477.622	-0.579638	-0.579638
27960	839	839	-723.721	-0.8626	-0.8626
27961	822	822	-266.011	-0.323614	-0.323614
27962	827	827	-782.688	-0.946419	-0.946419
27963	835	835	47.0988	0.0564058	0.0564058
27964	823	823	-316.814	-0.38495	-0.38495
27965	863	863	-448.356	-0.519531	-0.519531
27966	827	827	326.096	0.394312	0.394312
27967	832	832	815.261	0.979881	0.979881
27968	853	853	54.2508	0.0636	0.0636
